method,effect_scale,estimate,conf_low,conf_high,std_error_link_scale,reference_df,p_value,covariates_used,covariates_dropped_no_variation,exposure,module_rds,outcome_code,outcome,transform,n,events,non_events,n_strata,n_psu,cycles,weight_variables,status,error,p_fdr_bh,family,matrix,display_label,family_display,log10_p,nominal_positive,nominal_positive_rank,label_point
survey_weighted,odds_ratio,0.3932093691333924,0.1493569837659956,1.0351950345791705,0.4739832377752696,30,0.05821547301302014,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,BDCM_binary_S,VOC_serum.rds,heart.attack,Myocardial infarction,binary_above_detection_threshold,3136,98,3038,30,4,2013-2014|2015-2016,WTSVOC2Y,ok,,0.33289819658020714,Volatile Organic Compounds (VOC),serum,BDCM_binary_S,Volatile Organic Compounds (VOC),1.2349615694555287,FALSE,,FALSE
survey_weighted,odds_ratio,0.0981922560683404,0.00862711325083073,1.1176066514325746,1.1908388611310332,30,0.06071254777115423,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,Se_ln_S,HM_serum.rds,heart.attack,Myocardial infarction,natural_log_transformed,3255,103,3152,30,4,2013-2014|2015-2016,WTSH2YR,ok,,0.33289819658020714,Heavy Metals,serum,Se_ln_S,Metals and metalloids,1.2167215417978365,FALSE,,FALSE
survey_weighted,odds_ratio,2.355126737245152,0.9527006734336514,5.821998559627634,0.44315784256356006,30,0.06273235499547555,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,X25_DMF_binary_S,VOC_serum.rds,heart.attack,Myocardial infarction,binary_above_detection_threshold,3158,97,3061,30,4,2013-2014|2015-2016,WTSVOC2Y,ok,,0.33289819658020714,Volatile Organic Compounds (VOC),serum,25_DMF_binary_S,Volatile Organic Compounds (VOC),1.2025084085834647,FALSE,,FALSE
survey_weighted,odds_ratio,2.2709549940965306,0.9445685554868624,5.459885950314915,0.411563791353764,15,0.06479226644849669,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,MCOCH_binary_U,Phthalates_urine.rds,heart.attack,Myocardial infarction,binary_above_detection_threshold,1031,46,985,15,2,2015-2016,WTSB2YR,ok,,0.33289819658020714,Phthalates,urine,MCOCH_binary_U,Phthalates,1.1884768280673326,FALSE,,FALSE
survey_weighted,odds_ratio,0.6641137172084436,0.4261978667743848,1.0348410064142637,0.21718438197143267,30,0.06920773838372,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,X24D_ln_U,pesticides_urine.rds,heart.attack,Myocardial infarction,natural_log_transformed,2201,84,2117,30,4,2013-2014|2015-2016,WTSB2YR|WTSC2YR,ok,,0.34373176730580934,Pesticides,urine,24D_ln_U,Pesticides,1.1598453426898758,FALSE,,FALSE
survey_weighted,odds_ratio,1.4671369486203434,0.963513449461742,2.234001847311505,0.20588912052863903,30,0.07246189197671701,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,Thiocyanate_ln_U,PERNT_urine.rds,heart.attack,Myocardial infarction,natural_log_transformed,2217,68,2149,30,4,2013-2014|2015-2016,WTSA2YR,ok,,0.3454435019780353,Inorganic Anions,urine,Thiocyanate_ln_U,Inorganic Anions,1.1398903307441945,FALSE,,FALSE
survey_weighted,odds_ratio,0.5703874794427529,0.30689881602644037,1.0600949228719985,0.3034843919529761,30,0.07418920847850423,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,m_p_Xylene_binary_S,VOC_serum.rds,heart.attack,Myocardial infarction,binary_above_detection_threshold,3146,97,3049,30,4,2013-2014|2015-2016,WTSVOC2Y,ok,,0.3454435019780353,Volatile Organic Compounds (VOC),serum,m_p_Xylene_binary_S,Volatile Organic Compounds (VOC),1.129659262363597,FALSE,,FALSE
survey_weighted,odds_ratio,1.478656658211552,0.9462445569956344,2.3106347050654077,0.20942941839314463,15,0.0814791252654058,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,DEP_ln_U,pesticides_urine.rds,heart.attack,Myocardial infarction,natural_log_transformed,1037,47,990,15,2,2015-2016,WTSB2YR,ok,,0.3495469693123556,Pesticides,urine,DEP_ln_U,Pesticides,1.0889536420975803,FALSE,,FALSE
survey_weighted,odds_ratio,1.5306962030999929,0.9401672270536844,2.4921426728810503,0.22868014213537968,15,0.08236241730037534,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,o_TLD_ln_U,AA_urine.rds,heart.attack,Myocardial infarction,natural_log_transformed,1078,27,1051,15,2,2013-2014,WTSA2YR,ok,,0.3495469693123556,Aromatic Amines,urine,o_TLD_ln_U,Aromatic Amines,1.084270915516754,FALSE,,FALSE
survey_weighted,odds_ratio,1.906962625918302,0.9144562737680256,3.976687088235467,0.35986254059683864,30,0.08293548467778687,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,Tl_ln_U,HM_urine.rds,heart.attack,Myocardial infarction,natural_log_transformed,2231,68,2163,30,4,2013-2014|2015-2016,WTSA2YR,ok,,0.3495469693123556,Heavy Metals,urine,Tl_ln_U,Metals and metalloids,1.0812596129664762,FALSE,,FALSE
survey_weighted,odds_ratio,1.6974257308440532,0.926427528342039,3.1100696207590492,0.29649926617525746,30,0.0844543013103678,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,BCPP_binary_U,BFR_urine.rds,heart.attack,Myocardial infarction,binary_above_detection_threshold,1945,80,1865,30,4,2013-2014|2015-2016,WTSSBI2Y|WTSSCH2Y,ok,,0.3495469693123556,Brominated Flame Retardants,urine,BCPP_binary_U,Brominated Flame Retardants,1.0733782266401983,FALSE,,FALSE
survey_weighted,odds_ratio,0.5294626124744926,0.2513426116703058,1.1153327967166724,0.3648120288837424,30,0.09156417665602597,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,Hg_binary_U,HM_urine.rds,heart.attack,Myocardial infarction,binary_above_detection_threshold,2235,69,2166,30,4,2013-2014|2015-2016,WTSA2YR,ok,,0.3687314141012938,Heavy Metals,urine,Hg_binary_U,Metals and metalloids,1.0382744054110575,FALSE,,FALSE
survey_weighted,odds_ratio,1.5265056125453784,0.9256996243946828,2.517252166604558,0.24491672746489637,30,0.09444498718925665,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,MMA_binary_U,HM_urine.rds,heart.attack,Myocardial infarction,binary_above_detection_threshold,2233,69,2164,30,4,2013-2014|2015-2016,WTSA2YR,ok,,0.37032376555787466,Heavy Metals,urine,MMA_binary_U,Metals and metalloids,1.0248210879678583,FALSE,,FALSE
survey_weighted,odds_ratio,0.7086525210616709,0.4696725792125678,1.0692308170279148,0.201407748475702,30,0.09760711421742203,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,PFDA_ln_S,PFC_serum.rds,heart.attack,Myocardial infarction,natural_log_transformed,2071,81,1990,30,4,2013-2014|2015-2016,WTSB2YR,ok,,0.37290923124092007,Polyfluoroalkyl Substances (PFAS),serum,PFDA_ln_S,Polyfluoroalkyl Substances (PFAS),1.010518527079521,FALSE,,FALSE
survey_weighted,odds_ratio,1.5417544793370617,0.9007076414718842,2.639043753055683,0.26318505882428156,30,0.1104237764945775,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,DCVDMPCA_binary_U,pesticides_urine.rds,heart.attack,Myocardial infarction,binary_above_detection_threshold,2175,84,2091,30,4,2013-2014|2015-2016,WTSB2YR|WTSC2YR,ok,,0.4070546370823918,Pesticides,urine,DCVDMPCA_binary_U,Pesticides,0.956937404065019,FALSE,,FALSE
survey_weighted,odds_ratio,0.8792284099901979,0.7488228796461378,1.0323437196512997,0.07860960752228527,30,0.11200832295555747,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,MeP_ln_U,PCCP_urine.rds,heart.attack,Myocardial infarction,natural_log_transformed,2142,83,2059,30,4,2013-2014|2015-2016,WTSB2YR,ok,,0.4070546370823918,Personal Care Products,urine,MeP_ln_U,Personal Care Products,0.950749705192554,FALSE,,FALSE
survey_weighted,odds_ratio,1.6629140439197765,0.869744080281289,3.179421602468725,0.3173561787597591,30,0.1195178304402439,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,OXY_binary_U,pesticides_urine.rds,heart.attack,Myocardial infarction,binary_above_detection_threshold,2194,83,2111,30,4,2013-2014|2015-2016,WTSB2YR|WTSC2YR,ok,,0.41511367575005614,Pesticides,urine,OXY_binary_U,Pesticides,0.922567299032543,FALSE,,FALSE
survey_weighted,odds_ratio,1.9395972484161652,0.8332212104635431,4.515052472044775,0.4137236725180424,30,0.11979790642451284,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,Furan_binary_S,VOC_serum.rds,heart.attack,Myocardial infarction,binary_above_detection_threshold,3162,98,3064,30,4,2013-2014|2015-2016,WTSVOC2Y,ok,,0.41511367575005614,Volatile Organic Compounds (VOC),serum,Furan_binary_S,Volatile Organic Compounds (VOC),0.9215507715646228,FALSE,,FALSE
survey_weighted,odds_ratio,1.7775231949857877,0.8454273479069854,3.737268159747421,0.3638760204763907,30,0.12440737558907136,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,Nitrate_ln_U,PERNT_urine.rds,heart.attack,Myocardial infarction,natural_log_transformed,2222,68,2154,30,4,2013-2014|2015-2016,WTSA2YR,ok,,0.4212886127902643,Inorganic Anions,urine,Nitrate_ln_U,Inorganic Anions,0.9051538713921362,FALSE,,FALSE
survey_weighted,odds_ratio,1.8108783083816744,0.831286450369244,3.944825813425289,0.38123846616689927,30,0.1298192405678191,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,Mn_binary_U,HM_urine.rds,heart.attack,Myocardial infarction,binary_above_detection_threshold,2232,68,2164,30,4,2013-2014|2015-2016,WTSA2YR,ok,,0.4298459298801121,Heavy Metals,urine,Mn_binary_U,Metals and metalloids,0.88666093578547,FALSE,,FALSE
survey_weighted,odds_ratio,1.2549471981823206,0.9170476836591462,1.7173506877435414,0.1535981675797478,30,0.14970017479008418,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,BPA_ln_U,PCCP_urine.rds,heart.attack,Myocardial infarction,natural_log_transformed,2142,83,2059,30,4,2013-2014|2015-2016,WTSB2YR,ok,,0.48489839225483794,Personal Care Products,urine,BPA_ln_U,Personal Care Products,0.8247776925739501,FALSE,,FALSE
survey_weighted,odds_ratio,1.9993407129601477,0.7493602684950714,5.3343677995202965,0.4604157281236843,15,0.1531483742443734,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,X26_DMA_binary_U,AA_urine.rds,heart.attack,Myocardial infarction,binary_above_detection_threshold,1065,27,1038,15,2,2013-2014,WTSA2YR,ok,,0.4855129311151411,Aromatic Amines,urine,26_DMA_binary_U,Aromatic Amines,0.8148876091117027,FALSE,,FALSE
survey_weighted,odds_ratio,0.5550831417974439,0.24185267546981876,1.273987536872098,0.4067964307498518,30,0.1582641072862146,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,PFUnDA_binary_S,PFC_serum.rds,heart.attack,Myocardial infarction,binary_above_detection_threshold,2071,81,1990,30,4,2013-2014|2015-2016,WTSB2YR,ok,,0.4912781663676245,Polyfluoroalkyl Substances (PFAS),serum,PFUnDA_binary_S,Polyfluoroalkyl Substances (PFAS),0.800617567607675,FALSE,,FALSE
survey_weighted,odds_ratio,1.3840191418203758,0.8655356479710092,2.2130908061563384,0.22984122610155863,30,0.16766108117417666,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,Sb_ln_U,HM_urine.rds,heart.attack,Myocardial infarction,natural_log_transformed,2231,68,2163,30,4,2013-2014|2015-2016,WTSA2YR,ok,,0.5042958996542575,Heavy Metals,urine,Sb_ln_U,Metals and metalloids,0.775567737590013,FALSE,,FALSE
survey_weighted,odds_ratio,1.7495725940020437,0.7663249726822859,3.9943945072922937,0.3873047244837996,15,0.16922681196451594,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,TTCA_binary_U,VOC_urine.rds,heart.attack,Myocardial infarction,binary_above_detection_threshold,1171,30,1141,15,2,2013-2014,WTSA2YR,ok,,0.5042958996542575,Volatile Organic Compounds (VOC),urine,TTCA_binary_U,Volatile Organic Compounds (VOC),0.7715308270786712,FALSE,,FALSE
survey_weighted,odds_ratio,1.6493806626049816,0.7779161102529771,3.497107894179696,0.3679902978610386,30,0.1840202861225488,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,MEHP_binary_U,Phthalates_urine.rds,heart.attack,Myocardial infarction,binary_above_detection_threshold,2143,83,2060,30,4,2013-2014|2015-2016,WTSB2YR,ok,,0.5376278947501915,Phthalates,urine,MEHP_binary_U,Phthalates,0.7351342983738585,FALSE,,FALSE
survey_weighted,odds_ratio,1.5725672150476646,0.7731557604783745,3.1985374387079113,0.3476442136721368,30,0.20275061318879353,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,Benzene_binary_S,VOC_serum.rds,heart.attack,Myocardial infarction,binary_above_detection_threshold,3080,95,2985,30,4,2013-2014|2015-2016,WTSVOC2Y,ok,,0.580958487790966,Volatile Organic Compounds (VOC),serum,Benzene_binary_S,Volatile Organic Compounds (VOC),0.6930378236563541,FALSE,,FALSE
survey_weighted,odds_ratio,0.91160763612409,0.7839576213068707,1.0600426090053343,0.07386610393443958,30,0.21992630984877176,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,PrP_ln_U,PCCP_urine.rds,heart.attack,Myocardial infarction,natural_log_transformed,2142,83,2059,30,4,2013-2014|2015-2016,WTSB2YR,ok,,0.617309084437303,Personal Care Products,urine,PrP_ln_U,Personal Care Products,0.6577228127553857,FALSE,,FALSE
survey_weighted,odds_ratio,0.8111133064220839,0.5749439389540423,1.1442938194145476,0.16850602705317133,30,0.22372275543365347,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,HIBP_ln_U,Phthalates_urine.rds,heart.attack,Myocardial infarction,natural_log_transformed,2041,80,1961,30,4,2013-2014|2015-2016,WTSB2YR|WTSSBH2Y,ok,,0.617309084437303,Phthalates,urine,HIBP_ln_U,Phthalates,0.6502898404153893,FALSE,,FALSE
survey_weighted,odds_ratio,0.5750036425399138,0.2210076071146699,1.496008183838766,0.4486051548170665,15,0.2363496317891234,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,n_PFOA_ln_S,PFC_serum.rds,heart.attack,Myocardial infarction,natural_log_transformed,995,43,952,15,2,2015-2016,WTSB2YR,ok,,0.6286177242595277,Polyfluoroalkyl Substances (PFAS),serum,n_PFOA_ln_S,Polyfluoroalkyl Substances (PFAS),0.626445069951194,FALSE,,FALSE
survey_weighted,odds_ratio,2.758230876748755,0.4774371891589325,15.934740196616012,0.8228729410554512,15,0.23655622285435848,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,DPCP_binary_U,BFR_urine.rds,heart.attack,Myocardial infarction,binary_above_detection_threshold,1047,35,1012,15,2,2013-2014,WTSSCH2Y,ok,,0.6286177242595277,Brominated Flame Retardants,urine,DPCP_binary_U,Brominated Flame Retardants,0.6260656229028284,FALSE,,FALSE
survey_weighted,odds_ratio,0.763496045911262,0.4818862082631351,1.209676064860158,0.2253371926894951,30,0.24047792136102736,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,PFHS_ln_S,PFC_serum.rds,heart.attack,Myocardial infarction,natural_log_transformed,2071,81,1990,30,4,2013-2014|2015-2016,WTSB2YR,ok,,0.6286177242595277,Polyfluoroalkyl Substances (PFAS),serum,PFHS_ln_S,Polyfluoroalkyl Substances (PFAS),0.61892479068821,FALSE,,FALSE
survey_weighted,odds_ratio,1.2830846361195298,0.8280366967491463,1.9882043753729128,0.2144497690782938,30,0.25425442666127157,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,MiBP_ln_U,Phthalates_urine.rds,heart.attack,Myocardial infarction,natural_log_transformed,2142,83,2059,30,4,2013-2014|2015-2016,WTSB2YR,ok,,0.6531708546987839,Phthalates,urine,MiBP_ln_U,Phthalates,0.5947314771158259,FALSE,,FALSE
survey_weighted,odds_ratio,0.3990919765033683,0.07420725331902413,2.146345519953813,0.7892891541159281,15,0.2626891469071319,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,MDA_binary_U,pesticides_urine.rds,heart.attack,Myocardial infarction,binary_above_detection_threshold,1034,47,987,15,2,2015-2016,WTSB2YR,ok,,0.6634014049010619,Pesticides,urine,MDA_binary_U,Pesticides,0.5805578698698548,FALSE,,FALSE
survey_weighted,odds_ratio,1.6658688307128602,0.6553745277039904,4.234401618968713,0.45679273274283005,30,0.2727600128618029,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,AsC_binary_U,HM_urine.rds,heart.attack,Myocardial infarction,binary_above_detection_threshold,2233,69,2164,30,4,2013-2014|2015-2016,WTSA2YR,ok,,0.6773540319401439,Heavy Metals,urine,AsC_binary_U,Metals and metalloids,0.5642192977485588,FALSE,,FALSE
survey_weighted,odds_ratio,1.676176022177058,0.6259764372134864,4.488293632629362,0.4621069133852122,15,0.28126133920712204,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,NDMA_binary_U,pesticides_urine.rds,heart.attack,Myocardial infarction,binary_above_detection_threshold,889,45,844,15,2,2015-2016,WTSSBI2Y,ok,,0.6870154023255931,Pesticides,urine,NDMA_binary_U,Pesticides,0.5508899597043577,FALSE,,FALSE
survey_weighted,odds_ratio,1.2841851501843355,0.8009762626541,2.0589018387254487,0.2311387779679586,30,0.28781244531780237,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,X2_HPMA_ln_U,VOC_urine.rds,heart.attack,Myocardial infarction,natural_log_transformed,2198,67,2131,30,4,2013-2014|2015-2016,WTSA2YR,ok,,0.6916782960056863,Volatile Organic Compounds (VOC),urine,2_HPMA_ln_U,Volatile Organic Compounds (VOC),0.540890430635731,FALSE,,FALSE
survey_weighted,odds_ratio,0.7945067002560272,0.5051273849998987,1.249666748421979,0.2124895591325736,15,0.2960977053319124,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,Harman_ln_U,AA_urine.rds,heart.attack,Myocardial infarction,natural_log_transformed,1155,30,1125,15,2,2013-2014,WTSA2YR,ok,,0.7002945729278562,Aromatic Amines,urine,Harman_ln_U,Aromatic Amines,0.5285649582491668,FALSE,,FALSE
survey_weighted,odds_ratio,1.094620614752728,0.9160483947986487,1.3080032638504957,0.08720379844164398,30,0.3081409130320679,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,BP3_ln_U,PCCP_urine.rds,heart.attack,Myocardial infarction,natural_log_transformed,2142,83,2059,30,4,2013-2014|2015-2016,WTSB2YR,ok,,0.7147965662982401,Personal Care Products,urine,BP3_ln_U,Personal Care Products,0.5112506349370989,FALSE,,FALSE
survey_weighted,odds_ratio,1.70864373570363,0.5739569194341797,5.0865549603223394,0.5118117197762893,15,0.3118240054321182,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,TBPPP_binary_U,BFR_urine.rds,heart.attack,Myocardial infarction,binary_above_detection_threshold,898,45,853,15,2,2015-2016,WTSSBI2Y,ok,,0.7147965662982401,Brominated Flame Retardants,urine,TBPPP_binary_U,Brominated Flame Retardants,0.5060904541715541,FALSE,,FALSE
survey_weighted,odds_ratio,1.2573394244299,0.7823842095254158,2.020621593557808,0.232293816453666,30,0.3321100665924883,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,Sr_ln_U,HM_urine.rds,heart.attack,Myocardial infarction,natural_log_transformed,2231,68,2163,30,4,2013-2014|2015-2016,WTSA2YR,ok,,0.7406823641544098,Heavy Metals,urine,Sr_ln_U,Metals and metalloids,0.4787179602964936,FALSE,,FALSE
survey_weighted,odds_ratio,0.8051831100040758,0.5135123019526824,1.2625205631306866,0.2202427643097444,30,0.3330585127405735,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,X2_MHA_ln_U,VOC_urine.rds,heart.attack,Myocardial infarction,natural_log_transformed,2092,63,2029,30,4,2013-2014|2015-2016,WTSA2YR,ok,,0.7406823641544098,Volatile Organic Compounds (VOC),urine,2_MHA_ln_U,Volatile Organic Compounds (VOC),0.47747946160475097,FALSE,,FALSE
survey_weighted,odds_ratio,0.5858617529956152,0.18206659697370675,1.885211232199081,0.5483176039545463,15,0.34496877244703694,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,PFBA_binary_U,PFC_urine.rds,heart.attack,Myocardial infarction,binary_above_detection_threshold,1012,34,978,15,2,2013-2014,WTSSBH2Y,ok,,0.7558874572736546,Polyfluoroalkyl Substances (PFAS),urine,PFBA_binary_U,Polyfluoroalkyl Substances (PFAS),0.4622202167173055,FALSE,,FALSE
survey_weighted,odds_ratio,0.6383430602314885,0.2233763253262833,1.824194493084697,0.49263091698635103,15,0.37660731858616103,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,DMDTP_binary_U,pesticides_urine.rds,heart.attack,Myocardial infarction,binary_above_detection_threshold,1033,46,987,15,2,2015-2016,WTSB2YR,ok,,0.8132534850628694,Pesticides,urine,DMDTP_binary_U,Pesticides,0.42411124462019884,FALSE,,FALSE
survey_weighted,odds_ratio,0.7507617348987137,0.3836082430653261,1.4693197885535052,0.328783999456992,30,0.3901873923915633,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,CMAC_ln_U,VOC_urine.rds,heart.attack,Myocardial infarction,natural_log_transformed,2196,67,2129,30,4,2013-2014|2015-2016,WTSA2YR,ok,,0.8155949472613067,Volatile Organic Compounds (VOC),urine,CMAC_ln_U,Volatile Organic Compounds (VOC),0.40872676749719783,FALSE,,FALSE
survey_weighted,odds_ratio,1.352709389686486,0.6533105798232707,2.800846564341538,0.3563736939785059,30,0.40329997216793834,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,MINP_binary_U,Phthalates_urine.rds,heart.attack,Myocardial infarction,binary_above_detection_threshold,2143,83,2060,30,4,2013-2014|2015-2016,WTSB2YR,ok,,0.8155949472613067,Phthalates,urine,MINP_binary_U,Phthalates,0.39437180796339855,FALSE,,FALSE
