exposure,module_rds,outcome,outcome_label,transform,n,events,non_events,n_strata,n_psu,cycles,weight_variables,covariates_used,status,error,method,effect_scale,estimate,conf_low,conf_high,std_error_link_scale,reference_df,p_value,p_fdr_bh,family,matrix,p_plot,minus_log10_p,direction,nominal,fdr_significant,positive_nominal,display_label
Perchlorate_ln_U,PERNT_urine.rds,Hypertension,Hypertension,natural_log_transformed,2223,838,1385,30,4,2013-2014|2015-2016,WTSA2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,1.0380582370781286,0.8691798067627053,1.2397491234629407,0.08694097134639492,30,0.6705395954182001,0.9924688003756363,Inorganic Anions,urine,0.6705395954182001,0.17357557193034168,+,FALSE,FALSE,FALSE,Perchlorate_ln_U
MCPP_ln_U,Phthalates_urine.rds,Hypertension,Hypertension,natural_log_transformed,2145,869,1276,30,4,2013-2014|2015-2016,WTSB2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,0.9733095055493566,0.8493404192824744,1.1153730260394787,0.06671100828434287,30,0.6879674780936559,0.9924688003756363,Phthalates,urine,0.6879674780936559,0.16243209144225176,-,FALSE,FALSE,FALSE,MCPP_ln_U
AsC_binary_U,HM_urine.rds,Hypertension,Hypertension,binary_above_detection_threshold,2235,840,1395,30,4,2013-2014|2015-2016,WTSA2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,1.080135716727887,0.723068437104375,1.6135307623486466,0.19651545503328086,30,0.6976334010590066,0.9924688003756363,Heavy Metals,urine,0.6976334010590066,0.15637273457153772,+,FALSE,FALSE,FALSE,AsC_binary_U
Benzene_binary_S,VOC_serum.rds,Hypertension,Hypertension,binary_above_detection_threshold,3082,1206,1876,30,4,2013-2014|2015-2016,WTSVOC2Y,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,0.9363031402393,0.6587287435848175,1.3308415322081593,0.17217460834074286,30,0.7049609975996144,0.9924688003756363,Volatile Organic Compounds (VOC),serum,0.7049609975996144,0.15183490995303678,-,FALSE,FALSE,FALSE,Benzene_binary_S
X24D_ln_U,pesticides_urine.rds,Hypertension,Hypertension,natural_log_transformed,2203,859,1344,30,4,2013-2014|2015-2016,WTSB2YR|WTSC2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,0.9699736317953243,0.8220920777564695,1.144456772951559,0.08099628498796468,30,0.7092741132661886,0.9924688003756363,Pesticides,urine,0.7092741132661886,0.14918589052621498,-,FALSE,FALSE,FALSE,24D_ln_U
MCNP_ln_U,Phthalates_urine.rds,Hypertension,Hypertension,natural_log_transformed,2145,869,1276,30,4,2013-2014|2015-2016,WTSB2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,1.0298422934168685,0.8753705523431882,1.2115727979096083,0.07957492190026128,30,0.7143251128154273,0.9924688003756363,Phthalates,urine,0.7143251128154273,0.1461040815491929,+,FALSE,FALSE,FALSE,MCNP_ln_U
MiBP_ln_U,Phthalates_urine.rds,Hypertension,Hypertension,natural_log_transformed,2145,869,1276,30,4,2013-2014|2015-2016,WTSB2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,1.0347017098963585,0.8512445691460411,1.2576968679359322,0.09556461625606232,30,0.7236170964434363,0.9924688003756363,Phthalates,urine,0.7236170964434363,0.1404911808899847,+,FALSE,FALSE,FALSE,MiBP_ln_U
X1_PH_ln_U,PAH_urine.rds,Hypertension,Hypertension,natural_log_transformed,2228,841,1387,30,4,2013-2014|2015-2016,WTSA2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,0.9630175977302458,0.767224441592309,1.2087765238727115,0.11129382054568797,30,0.7372728867193923,0.9924688003756363,Polycyclic Aromatic Hydrocarbons (PAH),urine,0.7372728867193923,0.13237173702416,-,FALSE,FALSE,FALSE,1_PH_ln_U
MCOCH_binary_U,Phthalates_urine.rds,Hypertension,Hypertension,binary_above_detection_threshold,1033,414,619,15,2,2015-2016,WTSB2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,0.9034924483769501,0.47103811237328946,1.7329778267013636,0.3055801834170802,15,0.7443984601422686,0.9924688003756363,Phthalates,urine,0.7443984601422686,0.12819453391903435,-,FALSE,FALSE,FALSE,MCOCH_binary_U
PHE_Cys_binary_U,VOC_urine.rds,Hypertension,Hypertension,binary_above_detection_threshold,2173,817,1356,30,4,2013-2014|2015-2016,WTSA2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,1.0460489130947843,0.7909904539625064,1.383352129099963,0.13685221348929555,30,0.7444647536486154,0.9924688003756363,Volatile Organic Compounds (VOC),urine,0.7444647536486154,0.12815585890343215,+,FALSE,FALSE,FALSE,PHE_Cys_binary_U
X34_MHA_ln_U,VOC_urine.rds,Hypertension,Hypertension,natural_log_transformed,2218,835,1383,30,4,2013-2014|2015-2016,WTSA2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,1.0184801242714072,0.9065563019583371,1.14422210875941,0.05700198471523112,30,0.7502542827627637,0.9924688003756363,Volatile Organic Compounds (VOC),urine,0.7502542827627637,0.12479151676292075,+,FALSE,FALSE,FALSE,34_MHA_ln_U
PMM_Cys_ln_U,VOC_urine.rds,Hypertension,Hypertension,natural_log_transformed,2192,828,1364,30,4,2013-2014|2015-2016,WTSA2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,1.0335695970610397,0.8370027479016149,1.2762994083915344,0.10329002078839869,30,0.751436164168003,0.9924688003756363,Volatile Organic Compounds (VOC),urine,0.751436164168003,0.12410790759488138,+,FALSE,FALSE,FALSE,PMM_Cys_ln_U
CEMA_AAM_ln_U,VOC_urine.rds,Hypertension,Hypertension,natural_log_transformed,2158,813,1345,30,4,2013-2014|2015-2016,WTSA2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,0.9651155660087619,0.7684988507431355,1.2120357172319856,0.11154671526066488,30,0.7524485309977715,0.9924688003756363,Volatile Organic Compounds (VOC),urine,0.7524485309977715,0.12352320133960015,-,FALSE,FALSE,FALSE,CEMA_AAM_ln_U
MCOP_ln_U,Phthalates_urine.rds,Hypertension,Hypertension,natural_log_transformed,2145,869,1276,30,4,2013-2014|2015-2016,WTSB2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,1.022604116250943,0.8857585206367683,1.1805917236016072,0.07034484751971692,30,0.7528720199531391,0.9924688003756363,Phthalates,urine,0.7528720199531391,0.12327884285901068,+,FALSE,FALSE,FALSE,MCOP_ln_U
n_PFOS_ln_S,PFC_serum.rds,Hypertension,Hypertension,natural_log_transformed,997,399,598,15,2,2015-2016,WTSB2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,0.9539698935301895,0.6929262034229362,1.31335566942983,0.14999586010350377,15,0.7577241961953984,0.9924688003756363,Polyfluoroalkyl Substances (PFAS),serum,0.7577241961953984,0.12048884432459295,-,FALSE,FALSE,FALSE,n_PFOS_ln_S
Furan_binary_S,VOC_serum.rds,Hypertension,Hypertension,binary_above_detection_threshold,3165,1236,1929,30,4,2013-2014|2015-2016,WTSVOC2Y,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,0.9281879825965571,0.5617777075713536,1.5335833363007556,0.2458673154296895,30,0.7639098455434186,0.9924688003756363,Volatile Organic Compounds (VOC),serum,0.7639098455434186,0.11695789259357499,-,FALSE,FALSE,FALSE,Furan_binary_S
BPA_ln_U,PCCP_urine.rds,Hypertension,Hypertension,natural_log_transformed,2145,869,1276,30,4,2013-2014|2015-2016,WTSB2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,1.0227051552263104,0.8775590892697859,1.191858015392198,0.07494701152877925,30,0.7665774520283752,0.9924688003756363,Personal Care Products,urine,0.7665774520283752,0.11544395915376444,+,FALSE,FALSE,FALSE,BPA_ln_U
MeA_a_C_binary_U,AA_urine.rds,Hypertension,Hypertension,binary_above_detection_threshold,1154,429,725,15,2,2013-2014,WTSA2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,1.0795802599553797,0.6251813969042763,1.8642485900196704,0.25629776451914627,15,0.7692199557443676,0.9924688003756363,Aromatic Amines,urine,0.7692199557443676,0.1139494574584652,+,FALSE,FALSE,FALSE,MeA_a_C_binary_U
PNP_ln_U,pesticides_urine.rds,Hypertension,Hypertension,natural_log_transformed,2164,839,1325,30,4,2013-2014|2015-2016,WTSB2YR|WTSC2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,1.0218766600859044,0.8781961721199124,1.1890645183610973,0.07419484056937659,30,0.7725423463505192,0.9924688003756363,Pesticides,urine,0.7725423463505192,0.11207770571243364,+,FALSE,FALSE,FALSE,PNP_ln_U
X1_NP_ln_U,PAH_urine.rds,Hypertension,Hypertension,natural_log_transformed,2160,805,1355,30,4,2013-2014|2015-2016,WTSA2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,1.0181325104069539,0.8955787503047056,1.1574569052636439,0.06280023900070218,30,0.7767325502057678,0.9924688003756363,Polycyclic Aromatic Hydrocarbons (PAH),urine,0.7767325502057678,0.10972849466709284,+,FALSE,FALSE,FALSE,1_NP_ln_U
BuP_binary_U,PCCP_urine.rds,Hypertension,Hypertension,binary_above_detection_threshold,2147,869,1278,30,4,2013-2014|2015-2016,WTSB2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,0.9601076138252883,0.7151585198537489,1.2889542731222723,0.14422226123419188,30,0.7796732733038308,0.9924688003756363,Personal Care Products,urine,0.7796732733038308,0.10808735285846838,-,FALSE,FALSE,FALSE,BuP_binary_U
X2_HPMA_ln_U,VOC_urine.rds,Hypertension,Hypertension,natural_log_transformed,2200,827,1373,30,4,2013-2014|2015-2016,WTSA2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,0.9861757742433842,0.8897084449747215,1.0931026486234716,0.050405022738117464,30,0.7843064058880783,0.9924688003756363,Volatile Organic Compounds (VOC),urine,0.7843064058880783,0.1055142378389687,-,FALSE,FALSE,FALSE,2_HPMA_ln_U
FA_ln_S,gas_serum.rds,Hypertension,Hypertension,natural_log_transformed,1968,743,1225,30,4,2013-2014|2015-2016,WTSA2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,0.8810550836735085,0.34335152198817864,2.2608260361626096,0.461429804476182,30,0.7856269915133525,0.9924688003756363,Gaseous Pollutants,serum,0.7856269915133525,0.1047836040602921,-,FALSE,FALSE,FALSE,FA_ln_S
IPM3_Cys_ln_U,VOC_urine.rds,Hypertension,Hypertension,natural_log_transformed,1051,400,651,15,2,2015-2016,WTSA2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,0.9646975430697925,0.7267859806270149,1.2804888569837418,0.1328591515429502,15,0.7904493187621653,0.9924688003756363,Volatile Organic Compounds (VOC),urine,0.7904493187621653,0.10212597049779212,-,FALSE,FALSE,FALSE,IPM3_Cys_ln_U
Sm_PFOS_ln_S,PFC_serum.rds,Hypertension,Hypertension,natural_log_transformed,997,399,598,15,2,2015-2016,WTSB2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,1.0436275352982725,0.7428707386730898,1.466147979362054,0.15948577395694616,15,0.792536860891692,0.9924688003756363,Polyfluoroalkyl Substances (PFAS),serum,0.792536860891692,0.10098052960285846,+,FALSE,FALSE,FALSE,Sm_PFOS_ln_S
X23_OH_PH_ln_U,PAH_urine.rds,Hypertension,Hypertension,natural_log_transformed,2228,841,1387,30,4,2013-2014|2015-2016,WTSA2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,0.9779597793094229,0.8237470418625776,1.1610425061853982,0.08402652078131692,30,0.7926428674140988,0.9924688003756363,Polycyclic Aromatic Hydrocarbons (PAH),urine,0.7926428674140988,0.10092244401549746,-,FALSE,FALSE,FALSE,23_OH_PH_ln_U
GLYP_ln_U,GYLP_urine.rds,Hypertension,Hypertension,natural_log_transformed,1940,765,1175,30,4,2013-2014|2015-2016,WTSSCH2Y|WTSSGL2Y,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,0.9784471279912954,0.8203254309552616,1.1670475474100306,0.08630857384008436,30,0.8024155833533216,0.9939022525745106,Herbicides,urine,0.8024155833533216,0.09560064566729949,-,FALSE,FALSE,FALSE,GLYP_ln_U
Mn_binary_U,HM_urine.rds,Hypertension,Hypertension,binary_above_detection_threshold,2234,843,1391,30,4,2013-2014|2015-2016,WTSA2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,0.9586619617559058,0.6743620785607896,1.362817966987503,0.17224506264859987,30,0.808050149657878,0.9939022525745106,Heavy Metals,urine,0.808050149657878,0.09256168496326131,-,FALSE,FALSE,FALSE,Mn_binary_U
PFDA_ln_S,PFC_serum.rds,Hypertension,Hypertension,natural_log_transformed,2074,836,1238,30,4,2013-2014|2015-2016,WTSB2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,1.019580147649564,0.8578839520711954,1.211753262164806,0.08455158111315812,30,0.8201623198025766,0.9939022525745106,Polyfluoroalkyl Substances (PFAS),serum,0.8201623198025766,0.08610018710622688,+,FALSE,FALSE,FALSE,PFDA_ln_S
X4_ABP_ln_U,AA_urine.rds,Hypertension,Hypertension,natural_log_transformed,1120,415,705,15,2,2013-2014,WTSA2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,0.9857112488106451,0.8627054968394579,1.1262553323137723,0.06253494630181644,15,0.8210917336431258,0.9939022525745106,Aromatic Amines,urine,0.8210917336431258,0.08560832011628286,-,FALSE,FALSE,FALSE,4_ABP_ln_U
CEMA_CYM_ln_U,VOC_urine.rds,Hypertension,Hypertension,natural_log_transformed,2191,828,1363,30,4,2013-2014|2015-2016,WTSA2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,0.9893758338046379,0.8960990298652753,1.0923620134526768,0.048486842104528395,30,0.8271401296593243,0.9939022525745106,Volatile Organic Compounds (VOC),urine,0.8271401296593243,0.08242090836471451,-,FALSE,FALSE,FALSE,CEMA_CYM_ln_U
BP3_ln_U,PCCP_urine.rds,Hypertension,Hypertension,natural_log_transformed,2145,869,1276,30,4,2013-2014|2015-2016,WTSB2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,0.9907540448035262,0.9045688254207843,1.08515079196758,0.044562085817486136,30,0.8362864763084809,0.9943201584699202,Personal Care Products,urine,0.8362864763084809,0.07764492618793521,-,FALSE,FALSE,FALSE,BP3_ln_U
HIBP_ln_U,Phthalates_urine.rds,Hypertension,Hypertension,natural_log_transformed,2044,831,1213,30,4,2013-2014|2015-2016,WTSB2YR|WTSSBH2Y,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,0.9831298310161587,0.8077508379824371,1.1965871394798557,0.09621025098833903,30,0.8608203681658165,0.9943201584699202,Phthalates,urine,0.8608203681658165,0.06508746556550174,-,FALSE,FALSE,FALSE,HIBP_ln_U
o_TLD_ln_U,AA_urine.rds,Hypertension,Hypertension,natural_log_transformed,1078,395,683,15,2,2013-2014,WTSA2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,1.0253636149103322,0.7331412518732326,1.4340627267878476,0.15738781549518271,15,0.8756785774298432,0.9943201584699202,Aromatic Amines,urine,0.8756785774298432,0.0576552747274141,+,FALSE,FALSE,FALSE,o_TLD_ln_U
DETP_binary_U,pesticides_urine.rds,Hypertension,Hypertension,binary_above_detection_threshold,1035,415,620,15,2,2015-2016,WTSB2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,1.0262152809405716,0.7156393859485322,1.4715760807939589,0.16911328760909042,15,0.8804227334834878,0.9943201584699202,Pesticides,urine,0.8804227334834878,0.05530875201264026,+,FALSE,FALSE,FALSE,DETP_binary_U
BCETP_ln_U,BFR_urine.rds,Hypertension,Hypertension,natural_log_transformed,1942,766,1176,30,4,2013-2014|2015-2016,WTSSBI2Y|WTSSCH2Y,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,0.9904222165944734,0.8601689407241939,1.140399426998654,0.0690419735755796,30,0.8900714516170845,0.9943201584699202,Brominated Flame Retardants,urine,0.8900714516170845,0.05057512841411946,-,FALSE,FALSE,FALSE,BCETP_ln_U
OXY_binary_U,pesticides_urine.rds,Hypertension,Hypertension,binary_above_detection_threshold,2196,856,1340,30,4,2013-2014|2015-2016,WTSB2YR|WTSC2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,1.0199501843095313,0.7548194948968469,1.3782081484464224,0.14739973806458548,30,0.8942856737167286,0.9943201584699202,Pesticides,urine,0.8942856737167286,0.04852372650545799,+,FALSE,FALSE,FALSE,OXY_binary_U
TBPPP_binary_U,BFR_urine.rds,Hypertension,Hypertension,binary_above_detection_threshold,900,355,545,15,2,2015-2016,WTSSBI2Y,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,0.9656361596309405,0.548206964816606,1.7009145316107552,0.2656099598639522,15,0.8970089416096321,0.9943201584699202,Brominated Flame Retardants,urine,0.8970089416096321,0.04720322777824051,-,FALSE,FALSE,FALSE,TBPPP_binary_U
DMTP_ln_U,pesticides_urine.rds,Hypertension,Hypertension,natural_log_transformed,1039,416,623,15,2,2015-2016,WTSB2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,0.9908850380616969,0.8503898093277036,1.1545918682054277,0.07173694463381544,15,0.9001265824435276,0.9943201584699202,Pesticides,urine,0.9001265824435276,0.045696412570541946,-,FALSE,FALSE,FALSE,DMTP_ln_U
Cd_ln_U,HM_urine.rds,Hypertension,Hypertension,natural_log_transformed,2233,843,1390,30,4,2013-2014|2015-2016,WTSA2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,0.9895901892786054,0.8355476273261622,1.1720322225679587,0.08285062832417925,30,0.9003339426018888,0.9943201584699202,Heavy Metals,urine,0.9003339426018888,0.04559637663896965,-,FALSE,FALSE,FALSE,Cd_ln_U
IHg_binary_S,HM_serum.rds,Hypertension,Hypertension,binary_above_detection_threshold,3254,1276,1978,30,4,2013-2014|2015-2016,WTSH2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,1.0228627255721876,0.6980999313339012,1.4987082914702992,0.18704571324582897,30,0.904612218686594,0.9943201584699202,Heavy Metals,serum,0.904612218686594,0.04353755049201708,+,FALSE,FALSE,FALSE,IHg_binary_S
MB3_Cys_ln_U,VOC_urine.rds,Hypertension,Hypertension,natural_log_transformed,2162,814,1348,30,4,2013-2014|2015-2016,WTSA2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,0.989076812471082,0.8022393262800913,1.219427805296103,0.1025157145882508,30,0.915393134205899,0.9943201584699202,Volatile Organic Compounds (VOC),urine,0.915393134205899,0.03839234926907995,-,FALSE,FALSE,FALSE,MB3_Cys_ln_U
PFHpA_binary_S,PFC_serum.rds,Hypertension,Hypertension,binary_above_detection_threshold,1077,437,640,15,2,2013-2014,WTSB2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,1.0415997864746218,0.46472546356384664,2.3345613706293578,0.3786466528583557,15,0.9157072923399484,0.9943201584699202,Polyfluoroalkyl Substances (PFAS),serum,0.9157072923399484,0.038243327245576005,+,FALSE,FALSE,FALSE,PFHpA_binary_S
EtP_binary_U,PCCP_urine.rds,Hypertension,Hypertension,binary_above_detection_threshold,2147,869,1278,30,4,2013-2014|2015-2016,WTSB2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,0.9855234891039285,0.7389203956627711,1.3144264974637994,0.14101094297001104,30,0.9183236806471111,0.9943201584699202,Personal Care Products,urine,0.9183236806471111,0.0370042164651368,-,FALSE,FALSE,FALSE,EtP_binary_U
Hg_binary_U,HM_urine.rds,Hypertension,Hypertension,binary_above_detection_threshold,2237,843,1394,30,4,2013-2014|2015-2016,WTSA2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,1.0168132138163861,0.7064748185031955,1.463476241067085,0.17830194755351783,30,0.9261182731092972,0.9943201584699202,Heavy Metals,urine,0.9261182731092972,0.033333546710407946,+,FALSE,FALSE,FALSE,Hg_binary_U
Norharman_ln_U,AA_urine.rds,Hypertension,Hypertension,natural_log_transformed,1139,423,716,15,2,2013-2014,WTSA2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,1.0089464696476258,0.816079519170984,1.247394346629992,0.0995332806873664,15,0.9298807536542723,0.9943201584699202,Aromatic Amines,urine,0.9298807536542723,0.031572741070150616,+,FALSE,FALSE,FALSE,Norharman_ln_U
