"Pollutant","Modifier","Outcome","Exposure_Type","Exposure_Scale","n","N_Healthy","N_Risk","Beta_Interaction","Interaction_Low","Interaction_High","P_Interaction","P_FDR_BH_within_modifier","P_FDR_BH_all_tests","Toxicant_Beta_Healthy","Toxicant_Beta_Healthy_Low","Toxicant_Beta_Healthy_High","Toxicant_Beta_Risk","Toxicant_Beta_Risk_Low","Toxicant_Beta_Risk_High","Interaction_Direction"
"BP3_ln_U","Sleep","LE8_no_sleep","Continuous","Continuous, per 1 SD",2212,1217,995,-0.661088351680433,-2.34117678699713,1.01900008363626,0.404955028069866,0.96782499090822,0.844182840117226,2.70772541197138,1.23316347790824,4.18228734603452,2.04663706029095,0.967684814774235,3.12558930580765,"More negative / less positive toxicant–LE8_no_sleep association in lifestyle-risk group"
"DHB_Cys_ln_U","Sleep","LE8_no_sleep","Continuous","Continuous, per 1 SD",2138,1174,964,0.70718531928912,-1.09841888310353,2.51278952168177,0.407065410424552,0.96782499090822,0.844182840117226,-0.707507430431604,-2.01456021239819,0.599545351534983,-0.00032211114248426,-1.40669413327486,1.40604991098989,"More positive / less negative toxicant–LE8_no_sleep association in lifestyle-risk group"
"X24D_ln_U","Sleep","LE8_no_sleep","Continuous","Continuous, per 1 SD",2265,1226,1039,-0.540289450594204,-1.95914099924081,0.878562098052406,0.419801766589672,0.96782499090822,0.846785120414247,2.55530080307016,1.5224097142458,3.58819189189451,2.01501135247595,0.927915835883022,3.10210686906888,"More negative / less positive toxicant–LE8_no_sleep association in lifestyle-risk group"
"HEMA_binary_U","Sleep","LE8_no_sleep","Binary","Binary 0/1",2238,1231,1007,1.13698730035763,-1.93868008997739,4.21265469069265,0.433109592547178,0.96782499090822,0.846785120414247,-4.27158935540697,-6.13402951288347,-2.40914919793048,-3.13460205504934,-5.83181476233516,-0.43738934776352,"More positive / less negative toxicant–LE8_no_sleep association in lifestyle-risk group"
"IPPPP_binary_U","Sleep","LE8_no_sleep","Binary","Binary 0/1",932,527,405,-2.45275530397047,-8.58857121127411,3.68306060333318,0.433343092306133,0.96782499090822,0.846785120414247,-3.29314646739572,-6.39166369749561,-0.19462923729583,-5.74590177136619,-10.7394185242535,-0.75238501847884,"More negative / less positive toxicant–LE8_no_sleep association in lifestyle-risk group"
"BPA_ln_U","Sleep","LE8_no_sleep","Continuous","Continuous, per 1 SD",2212,1217,995,-0.607100655992011,-2.27447571814894,1.06027440616491,0.439873309039936,0.96782499090822,0.846785120414247,-0.259490450597577,-1.54892991438591,1.02994901319076,-0.866591106589587,-1.84617027085991,0.112988057680735,"More negative / less positive toxicant–LE8_no_sleep association in lifestyle-risk group"
"Cs_ln_U","Sleep","LE8_no_sleep","Continuous","Continuous, per 1 SD",2266,1251,1015,-0.689466191015556,-2.60172978799508,1.22279740596397,0.444230295722155,0.96782499090822,0.848593770033348,2.44936529650598,0.691406345540752,4.20732424747121,1.75989910549042,0.466191745631909,3.05360646534894,"More negative / less positive toxicant–LE8_no_sleep association in lifestyle-risk group"
"X25_DMF_binary_S","Sleep","LE8_no_sleep","Binary","Binary 0/1",3370,1856,1514,1.41300102470707,-2.58059310965035,5.40659515906449,0.452556733761437,0.96782499090822,0.853556371271571,-11.7836949451448,-15.1402530587581,-8.42713683153156,-10.3706939204378,-13.198691573445,-7.54269626743054,"More positive / less negative toxicant–LE8_no_sleep association in lifestyle-risk group"
"MeFOSAA_binary_S","Sleep","LE8_no_sleep","Binary","Binary 0/1",2211,1211,1000,-1.00248691382921,-3.91212948863475,1.90715566097632,0.464193479104323,0.96782499090822,0.859019935109584,1.08212044193919,-1.43840184626249,3.60264273014087,0.0796335281099787,-1.74339039815282,1.90265745437278,"More negative / less positive toxicant–LE8_no_sleep association in lifestyle-risk group"
"TTCA_binary_U","Sleep","LE8_no_sleep","Binary","Binary 0/1",1180,645,535,1.81727046823661,-3.06355452522925,6.69809546170247,0.465542682953684,0.96782499090822,0.859019935109584,-2.8012799626117,-5.42551327736101,-0.177046647862386,-0.984009494375089,-4.44487359550232,2.47685460675214,"More positive / less negative toxicant–LE8_no_sleep association in lifestyle-risk group"
"X25_DCP_ln_U","Sleep","LE8_no_sleep","Continuous","Continuous, per 1 SD",2212,1217,995,-0.532735116001784,-2.19153002567196,1.12605979366839,0.494353046471492,0.96782499090822,0.880962472296322,0.299699554236327,-1.07531275573322,1.67471186420588,-0.233035561765457,-1.3019592561103,0.83588813257939,"More negative / less positive toxicant–LE8_no_sleep association in lifestyle-risk group"
"AsC_binary_U","Sleep","LE8_no_sleep","Binary","Binary 0/1",2272,1255,1017,-1.47455678457655,-6.07484715157597,3.12573358242286,0.495171859428302,0.96782499090822,0.880962472296322,1.3523801348836,-1.88610837062174,4.59086864038895,-0.122176649692949,-2.95977428777834,2.71542098839244,"More negative / less positive toxicant–LE8_no_sleep association in lifestyle-risk group"
"X5OHIMI_binary_U","Sleep","LE8_no_sleep","Binary","Binary 0/1",877,497,380,1.70422979498768,-3.25619529766476,6.66465488764011,0.5007083937331,0.96782499090822,0.885525823931536,0.654307315269935,-3.57524518771582,4.88385981825569,2.35853711025761,-1.5240829378469,6.24115715836212,"More positive / less negative toxicant–LE8_no_sleep association in lifestyle-risk group"
"DPHP_ln_U","Sleep","LE8_no_sleep","Continuous","Continuous, per 1 SD",2049,1118,931,-0.4811069392438,-2.02303538563486,1.06082150714726,0.506463622506963,0.96782499090822,0.889962399275514,0.700929052319672,-0.35669912173922,1.75855722637856,0.219822113075871,-0.951002148852026,1.39064637500377,"More negative / less positive toxicant–LE8_no_sleep association in lifestyle-risk group"
"MHNCH_binary_U","Sleep","LE8_no_sleep","Binary","Binary 0/1",2213,1217,996,1.1694921809729,-2.64990630599168,4.98889066793748,0.514263698482962,0.96782499090822,0.889962399275514,-2.37529666917654,-4.7202590282676,-0.0303343100854732,-1.20580448820364,-3.91761246045573,1.50600348404846,"More positive / less negative toxicant–LE8_no_sleep association in lifestyle-risk group"
"MiBP_ln_U","Sleep","LE8_no_sleep","Continuous","Continuous, per 1 SD",2212,1217,995,-0.52611165608719,-2.27101914224084,1.21879583006646,0.520596381879673,0.96782499090822,0.889962399275514,-0.10208086501348,-1.32169733193075,1.11753560190379,-0.62819252110067,-1.70736423221885,0.450979190017505,"More negative / less positive toxicant–LE8_no_sleep association in lifestyle-risk group"
"DCVDMPCA_binary_U","Sleep","LE8_no_sleep","Binary","Binary 0/1",2235,1204,1031,-1.00431439688223,-4.33963093566979,2.33100214190533,0.521135700246903,0.96782499090822,0.889962399275514,2.69213197602358,-0.0517229030757349,5.43598685512289,1.68781757914135,-0.928053432350161,4.30368859063285,"More negative / less positive toxicant–LE8_no_sleep association in lifestyle-risk group"
"DMDTP_binary_U","Sleep","LE8_no_sleep","Binary","Binary 0/1",1040,585,455,2.01985671298868,-4.19815263841118,8.23786606438854,0.524337052753565,0.96782499090822,0.890555561039329,-0.130865805004339,-3.66358394050887,3.40185233050019,1.88899090798434,-1.84135070183127,5.61933251779995,"More positive / less negative toxicant–LE8_no_sleep association in lifestyle-risk group"
"IPM1_Cys_ln_U","Sleep","LE8_no_sleep","Continuous","Continuous, per 1 SD",1072,597,475,0.884741731327238,-1.86152446075423,3.63100792340871,0.527762483829468,0.96782499090822,0.890555561039329,-3.51426300426965,-5.64245256836889,-1.38607344017041,-2.62952127294241,-4.29018624851419,-0.968856297370635,"More positive / less negative toxicant–LE8_no_sleep association in lifestyle-risk group"
"PhIP_binary_U","Sleep","LE8_no_sleep","Binary","Binary 0/1",1163,641,522,1.55379011276619,-3.27046546992214,6.37804569545451,0.527868763761416,0.96782499090822,0.890555561039329,-1.10209540816514,-4.56984438859687,2.36565357226658,0.451694704601046,-2.00665163958931,2.9100410487914,"More positive / less negative toxicant–LE8_no_sleep association in lifestyle-risk group"
"BPS_ln_U","Sleep","LE8_no_sleep","Continuous","Continuous, per 1 SD",2211,1216,995,-0.579464826588448,-2.53956091046281,1.38063125728591,0.528610708504612,0.96782499090822,0.890555561039329,0.153322992326602,-1.05330243854309,1.35994842319629,-0.426141834261846,-1.80199346848591,0.949709799962216,"More negative / less positive toxicant–LE8_no_sleep association in lifestyle-risk group"
"DEA_ln_U","Sleep","LE8_no_sleep","Continuous","Continuous, per 1 SD",2239,1213,1026,0.45485581454442,-1.08504499747669,1.99475662656553,0.528954141959601,0.96782499090822,0.890555561039329,-0.349414203780194,-1.656981255224,0.95815284766361,0.105441610764226,-0.987638485181799,1.19852170671025,"More positive / less negative toxicant–LE8_no_sleep association in lifestyle-risk group"
"Pb_ln_S","Sleep","LE8_no_sleep","Continuous","Continuous, per 1 SD",3437,1886,1551,-0.387037170667506,-1.73671341526875,0.962639073933738,0.540828136252405,0.96782499090822,0.897537713320973,0.863108108683345,-0.369119859013685,2.09533607638038,0.476070938015839,-0.913841973675151,1.86598384970683,"More negative / less positive toxicant–LE8_no_sleep association in lifestyle-risk group"
"EtP_binary_U","Sleep","LE8_no_sleep","Binary","Binary 0/1",2214,1217,997,-1.26975579338323,-5.78181172755868,3.24230014079221,0.548274769517052,0.96782499090822,0.897537713320973,3.07188194337798,0.773020194004769,5.37074369275119,1.80212614999475,-1.508950136014,5.11320243600349,"More negative / less positive toxicant–LE8_no_sleep association in lifestyle-risk group"
"PFDA_ln_S","Sleep","LE8_no_sleep","Continuous","Continuous, per 1 SD",2211,1211,1000,-0.636931168284805,-2.90309508428919,1.62923274771958,0.548767720082587,0.96782499090822,0.897537713320973,1.53351488715668,0.373683245587943,2.69334652872542,0.896583718871877,-0.916715027562937,2.70988246530669,"More negative / less positive toxicant–LE8_no_sleep association in lifestyle-risk group"
"n_PFOA_ln_S","Sleep","LE8_no_sleep","Continuous","Continuous, per 1 SD",1045,583,462,-0.491344898239793,-2.1009567904704,1.11826699399082,0.549644953538221,0.96782499090822,0.897537713320973,1.62583979096448,0.0381966398701947,3.21348294205876,1.13449489272469,0.00678127626905956,2.26220850918031,"More negative / less positive toxicant–LE8_no_sleep association in lifestyle-risk group"
"BPF_binary_U","Sleep","LE8_no_sleep","Binary","Binary 0/1",2213,1216,997,1.17728109499982,-3.16826088492423,5.52282307492386,0.563054879895003,0.96782499090822,0.906519505047447,-2.44970654419805,-4.82375234607742,-0.0756607423186781,-1.27242544919823,-4.58571265486848,2.04086175647202,"More positive / less negative toxicant–LE8_no_sleep association in lifestyle-risk group"
"Toluene_ln_S","Sleep","LE8_no_sleep","Continuous","Continuous, per 1 SD",3306,1816,1490,0.3850026753412,-1.08260911030435,1.85261446098675,0.575302963308598,0.96782499090822,0.914085982913312,-3.2906910522981,-4.41217585522115,-2.16920624937506,-2.9056883769569,-4.02785970091813,-1.78351705299568,"More positive / less negative toxicant–LE8_no_sleep association in lifestyle-risk group"
"Thiocyanate_ln_U","Sleep","LE8_no_sleep","Continuous","Continuous, per 1 SD",2249,1243,1006,-0.60158480341501,-2.93891078451157,1.73574117768155,0.582432203304414,0.96782499090822,0.914291111896112,-1.50799640639731,-3.28924122604986,0.273248413255239,-2.10958120981232,-3.38393504345341,-0.83522737617123,"More negative / less positive toxicant–LE8_no_sleep association in lifestyle-risk group"
"Norharman_ln_U","Sleep","LE8_no_sleep","Continuous","Continuous, per 1 SD",1149,633,516,-0.672938099003201,-3.0892555553098,1.74337935730339,0.585172591183215,0.96782499090822,0.914291111896112,-0.324470298611266,-1.44468973274203,0.795749135519503,-0.997408397614467,-2.77808141151114,0.783264616282205,"More negative / less positive toxicant–LE8_no_sleep association in lifestyle-risk group"
"EO_ln_S","Sleep","LE8_no_sleep","Continuous","Continuous, per 1 SD",2243,1237,1006,0.566545254708727,-1.66171250891958,2.79480301833703,0.586958743588299,0.96782499090822,0.914291111896112,-3.8678637441409,-5.37900247486387,-2.35672501341794,-3.30131848943218,-4.41188909884797,-2.19074788001638,"More positive / less negative toxicant–LE8_no_sleep association in lifestyle-risk group"
"DEP_ln_U","Sleep","LE8_no_sleep","Continuous","Continuous, per 1 SD",1046,587,459,0.754763827346695,-2.00997336591263,3.51950102060602,0.592605958492691,0.96782499090822,0.914291111896112,1.54621452008734,-0.2385730737614,3.33100211393609,2.30097834743404,0.460046896168394,4.14190979869969,"More positive / less negative toxicant–LE8_no_sleep association in lifestyle-risk group"
"Total_As_ln_U","Sleep","LE8_no_sleep","Continuous","Continuous, per 1 SD",2266,1251,1015,0.306846092036756,-0.929406602062593,1.5430987861361,0.595766837790081,0.96782499090822,0.914291111896112,2.48175079028748,1.24094762215576,3.72255395841921,2.78859688232424,2.08075021824348,3.496443546405,"More positive / less negative toxicant–LE8_no_sleep association in lifestyle-risk group"
"X2_FL_ln_U","Sleep","LE8_no_sleep","Continuous","Continuous, per 1 SD",2259,1245,1014,0.548459851046523,-1.761140651848,2.85806035394104,0.611570921319234,0.96782499090822,0.918126622433913,-3.61176345166875,-5.18474462169614,-2.03878228164136,-3.06330360062223,-4.48445678809132,-1.64215041315315,"More positive / less negative toxicant–LE8_no_sleep association in lifestyle-risk group"
"MB3_Cys_ln_U","Sleep","LE8_no_sleep","Continuous","Continuous, per 1 SD",2197,1210,987,-0.402403675969167,-2.11092165224691,1.30611430030858,0.614451409164358,0.96782499090822,0.919606200836113,-2.36446404359609,-3.73420792883703,-0.994720158355151,-2.76686771956526,-3.80297399363749,-1.73076144549303,"More negative / less positive toxicant–LE8_no_sleep association in lifestyle-risk group"
"X3PBA_ln_U","Sleep","LE8_no_sleep","Continuous","Continuous, per 1 SD",2245,1213,1032,-0.379002887096282,-2.01595564674424,1.25794987255167,0.62040448558212,0.96782499090822,0.919606200836113,1.76766729352517,0.539454241206228,2.99588034584412,1.38866440642889,0.335205093736259,2.44212371912152,"More negative / less positive toxicant–LE8_no_sleep association in lifestyle-risk group"
"BDCPP_ln_U","Sleep","LE8_no_sleep","Continuous","Continuous, per 1 SD",2042,1116,926,0.46670387046056,-1.55590477904555,2.48931251996667,0.621578077088598,0.96782499090822,0.919606200836113,-0.418436900603399,-1.79262252379913,0.955748722592327,0.0482669698571612,-1.34334192460019,1.43987586431451,"More positive / less negative toxicant–LE8_no_sleep association in lifestyle-risk group"
"MA_ln_U","Sleep","LE8_no_sleep","Continuous","Continuous, per 1 SD",2210,1223,987,0.443931331007896,-1.51903683514528,2.40689949716107,0.628454160372661,0.96782499090822,0.926488854538955,-1.02869938617707,-2.66529459447427,0.607895822120133,-0.584768055169174,-1.66535460752936,0.495818497191014,"More positive / less negative toxicant–LE8_no_sleep association in lifestyle-risk group"
"X26_DMA_binary_U","Sleep","LE8_no_sleep","Binary","Binary 0/1",1063,586,477,-1.09837588461013,-5.70301200032355,3.50626023110329,0.64012513711492,0.96782499090822,0.926488854538955,-3.34071482205748,-6.54896253599746,-0.132467108117491,-4.4390907066676,-8.60012765867284,-0.278053754662374,"More negative / less positive toxicant–LE8_no_sleep association in lifestyle-risk group"
"GLYP_ln_U","Sleep","LE8_no_sleep","Continuous","Continuous, per 1 SD",2048,1120,928,0.280459112386028,-1.01672879769477,1.57764702246683,0.643481103076582,0.96782499090822,0.926488854538955,0.166855613173175,-1.03700855118489,1.37071977753124,0.447314725559203,-0.59602430975126,1.49065376086967,"More positive / less negative toxicant–LE8_no_sleep association in lifestyle-risk group"
"PGA_ln_U","Sleep","LE8_no_sleep","Continuous","Continuous, per 1 SD",2211,1216,995,-0.326205465314415,-1.90526935975408,1.25285842912525,0.658179240965141,0.96782499090822,0.926488854538955,-0.316515208086622,-1.46666985141922,0.833639435245976,-0.642720673401037,-1.8924773352733,0.607035988471226,"More negative / less positive toxicant–LE8_no_sleep association in lifestyle-risk group"
"X23_OH_PH_ln_U","Sleep","LE8_no_sleep","Continuous","Continuous, per 1 SD",2260,1246,1014,0.437223419276679,-1.68210529113858,2.55655212969194,0.658607276741347,0.96782499090822,0.926488854538955,-2.07943580194035,-3.83796119880354,-0.320910405077161,-1.64221238266367,-2.80369801266205,-0.480726752665292,"More positive / less negative toxicant–LE8_no_sleep association in lifestyle-risk group"
"MeP_ln_U","Sleep","LE8_no_sleep","Continuous","Continuous, per 1 SD",2212,1217,995,-0.347681934044123,-2.09811056577916,1.40274669769091,0.670443478196708,0.96782499090822,0.926488854538955,2.38815730953325,1.15478540081296,3.62152921825354,2.04047537548913,0.63570051991737,3.44525023106089,"More negative / less positive toxicant–LE8_no_sleep association in lifestyle-risk group"
"NPMA_ln_U","Sleep","LE8_no_sleep","Continuous","Continuous, per 1 SD",2224,1223,1001,0.328074446511781,-1.34142441780577,1.99757331082933,0.67372295393276,0.96782499090822,0.926488854538955,0.604048790502439,-0.532844186508531,1.74094176751341,0.93212323701422,-0.244700269030184,2.10894674305862,"More positive / less negative toxicant–LE8_no_sleep association in lifestyle-risk group"
"GAM_Cys_binary_U","Sleep","LE8_no_sleep","Binary","Binary 0/1",2253,1242,1011,0.628499256711626,-2.73394983687383,3.99094835029709,0.688679670403566,0.96782499090822,0.926488854538955,-5.95996346936655,-8.08108998094764,-3.83883695778546,-5.33146421265492,-7.80683150670236,-2.85609691860749,"More positive / less negative toxicant–LE8_no_sleep association in lifestyle-risk group"
"PrP_ln_U","Sleep","LE8_no_sleep","Continuous","Continuous, per 1 SD",2212,1217,995,-0.3041844123471,-1.96188739203415,1.35351856733995,0.694045068184408,0.96782499090822,0.926488854538955,2.087270211663,0.896009466845849,3.27853095648014,1.7830857993159,0.454062303768565,3.11210929486323,"More negative / less positive toxicant–LE8_no_sleep association in lifestyle-risk group"
"OXY_binary_U","Sleep","LE8_no_sleep","Binary","Binary 0/1",2257,1220,1037,-0.75632801055724,-5.09763015962759,3.58497413851311,0.708694449984747,0.96782499090822,0.926488854538955,2.29717351846462,-1.23165687313341,5.82600391006265,1.54084550790738,-1.46260672862546,4.54429774444022,"More negative / less positive toxicant–LE8_no_sleep association in lifestyle-risk group"
"PFUnDA_binary_S","Sleep","LE8_no_sleep","Binary","Binary 0/1",2211,1211,1000,-0.637010429153551,-4.2949008798826,3.0208800215755,0.708805288174771,0.96782499090822,0.926488854538955,4.37913466549064,1.82957280816451,6.92869652281676,3.74212423633709,0.373588082699165,7.11066038997501,"More negative / less positive toxicant–LE8_no_sleep association in lifestyle-risk group"
