method,effect_scale,estimate,conf_low,conf_high,std_error_link_scale,reference_df,p_value,covariates_used,covariates_dropped_no_variation,exposure,module_rds,outcome,transform,n,events,non_events,n_strata,n_psu,cycles,weight_variables,status,error,p_fdr_bh
survey_weighted,odds_ratio,1.0755363988736153,0.8948138170546155,1.2927589217494388,0.09007569986382753,30,0.42521027824916713,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,DPHP_ln_U,BFR_urine.rds,CVD,natural_log_transformed,1944,178,1766,30,4,2013-2014|2015-2016,WTSSBI2Y|WTSSCH2Y,ok,,0.8665324003372114
survey_weighted,odds_ratio,1.1644346081837014,0.7872325067998608,1.7223729267072103,0.19168220823436852,30,0.43331192140611074,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,Nitrate_ln_U,PERNT_urine.rds,CVD,natural_log_transformed,2224,176,2048,30,4,2013-2014|2015-2016,WTSA2YR,ok,,0.8665324003372114
survey_weighted,odds_ratio,0.9330531767044489,0.7756226444856058,1.1224378720088026,0.09048551529889948,30,0.44978359869898565,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,THg_ln_S,HM_serum.rds,CVD,natural_log_transformed,3259,257,3002,30,4,2013-2014|2015-2016,WTSH2YR,ok,,0.8665324003372114
survey_weighted,odds_ratio,0.767260119906498,0.3698701222910788,1.5916075836362107,0.34233696105736633,15,0.4510244178197258,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,NDMA_binary_U,pesticides_urine.rds,CVD,binary_above_detection_threshold,891,94,797,15,2,2015-2016,WTSSBI2Y,ok,,0.8665324003372114
survey_weighted,odds_ratio,0.9538104760654172,0.8401187665339149,1.082887873110512,0.06214729985791234,30,0.4526336427815637,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,PrP_ln_U,PCCP_urine.rds,CVD,natural_log_transformed,2144,190,1954,30,4,2013-2014|2015-2016,WTSB2YR,ok,,0.8665324003372114
survey_weighted,odds_ratio,0.8971438014682106,0.6673900283750509,1.2059919481753534,0.1448589961061297,30,0.4595272498168419,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,Mo_ln_U,HM_urine.rds,CVD,natural_log_transformed,2232,177,2055,30,4,2013-2014|2015-2016,WTSA2YR,ok,,0.8665324003372114
survey_weighted,odds_ratio,1.1456145022837279,0.789502515465508,1.6623539027851664,0.18229371612648235,30,0.4616363831970812,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,CEMA_AAM_ln_U,VOC_urine.rds,CVD,natural_log_transformed,2158,166,1992,30,4,2013-2014|2015-2016,WTSA2YR,ok,,0.8665324003372114
survey_weighted,odds_ratio,1.2973755887145688,0.63224081479935,2.6622504887266008,0.35197476477496387,30,0.46525229548306646,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,DHB_Cys_ln_U,VOC_urine.rds,CVD,natural_log_transformed,2099,165,1934,30,4,2013-2014|2015-2016,WTSA2YR,ok,,0.8665324003372114
survey_weighted,odds_ratio,1.0641062316868084,0.8903603996214845,1.271757001767014,0.08728716975296706,30,0.48205806214706204,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,MCOP_ln_U,Phthalates_urine.rds,CVD,natural_log_transformed,2144,190,1954,30,4,2013-2014|2015-2016,WTSB2YR,ok,,0.8820965225416805
survey_weighted,odds_ratio,0.7363250537456023,0.2941087958119853,1.8434490654269982,0.4305623464488517,15,0.488058305262399,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,TBPPP_binary_U,BFR_urine.rds,CVD,binary_above_detection_threshold,900,95,805,15,2,2015-2016,WTSSBI2Y,ok,,0.8820965225416805
survey_weighted,odds_ratio,0.762919128724033,0.3365214463416297,1.7295943640458407,0.38400634703021796,15,0.4918040951401439,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,PFHpA_binary_S,PFC_serum.rds,CVD,binary_above_detection_threshold,1076,88,988,15,2,2013-2014,WTSB2YR,ok,,0.8820965225416805
survey_weighted,odds_ratio,0.8852713199457173,0.6094226146295669,1.2859800261839678,0.1751775919271127,15,0.4972893147214843,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,DEP_ln_U,pesticides_urine.rds,CVD,natural_log_transformed,1039,105,934,15,2,2015-2016,WTSB2YR,ok,,0.8820965225416805
survey_weighted,odds_ratio,0.9108119044016243,0.6853735570756794,1.210403168659323,0.13924311375828974,30,0.5074140784112623,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,MHBP_ln_U,Phthalates_urine.rds,CVD,natural_log_transformed,2043,186,1857,30,4,2013-2014|2015-2016,WTSB2YR|WTSSBH2Y,ok,,0.8845138616998544
survey_weighted,odds_ratio,0.851981140201844,0.5189518762266476,1.3987267346204102,0.24274588550027645,30,0.5143453033119014,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,PHE_Cys_binary_U,VOC_urine.rds,CVD,binary_above_detection_threshold,2173,173,2000,30,4,2013-2014|2015-2016,WTSA2YR,ok,,0.8845138616998544
survey_weighted,odds_ratio,0.8312207780823616,0.4493609549075466,1.5375790316673175,0.2885683900826316,15,0.5314413815677257,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,X4_MDA_binary_U,AA_urine.rds,CVD,binary_above_detection_threshold,1010,88,922,15,2,2015-2016,WTSA2YR,ok,,0.8845138616998544
survey_weighted,odds_ratio,0.9511462155663286,0.8048052922693943,1.1240968866334486,0.08180467022776756,30,0.5449648658496938,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,NPMA_ln_U,VOC_urine.rds,CVD,natural_log_transformed,2192,175,2017,30,4,2013-2014|2015-2016,WTSA2YR,ok,,0.8845138616998544
survey_weighted,odds_ratio,1.4493960756300932,0.39997222626893,5.252237145684789,0.6040523649277216,15,0.5481394254177612,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,DPCP_binary_U,BFR_urine.rds,CVD,binary_above_detection_threshold,1047,83,964,15,2,2013-2014,WTSSCH2Y,ok,,0.8845138616998544
survey_weighted,odds_ratio,1.0664706884081996,0.855679855328304,1.3291883899703134,0.10782780110522411,30,0.5550992325028916,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,MECPP_ln_U,Phthalates_urine.rds,CVD,natural_log_transformed,2144,190,1954,30,4,2013-2014|2015-2016,WTSB2YR,ok,,0.8845138616998544
survey_weighted,odds_ratio,0.8701581112297109,0.5402700721675673,1.401475257552331,0.23337032359945853,30,0.5556693889212757,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,TCC_binary_U,PCCP_urine.rds,CVD,binary_above_detection_threshold,2146,190,1956,30,4,2013-2014|2015-2016,WTSB2YR,ok,,0.8845138616998544
survey_weighted,odds_ratio,0.9002719257487456,0.6211750671013272,1.3047683064187545,0.18170146811948132,30,0.5674495251480502,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,GAM_Cys_binary_U,VOC_urine.rds,CVD,binary_above_detection_threshold,2221,175,2046,30,4,2013-2014|2015-2016,WTSA2YR,ok,,0.8845138616998544
survey_weighted,odds_ratio,0.9114363227195514,0.6474104728635016,1.283136750473427,0.16047352110441176,15,0.5719225776013814,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,o_ANS_ln_U,AA_urine.rds,CVD,natural_log_transformed,1048,76,972,15,2,2013-2014,WTSA2YR,ok,,0.8845138616998544
survey_weighted,odds_ratio,1.1337137631294474,0.7231736184287322,1.7773144151770495,0.22014923038438194,30,0.5728803487387535,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,X14_DCB_binary_S,VOC_serum.rds,CVD,binary_above_detection_threshold,3133,237,2896,30,4,2013-2014|2015-2016,WTSVOC2Y,ok,,0.8845138616998544
survey_weighted,odds_ratio,1.0829914132159921,0.812384793571768,1.4437375125436263,0.1407785752373001,30,0.5753824769327216,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,Sr_ln_U,HM_urine.rds,CVD,natural_log_transformed,2233,177,2056,30,4,2013-2014|2015-2016,WTSA2YR,ok,,0.8845138616998544
survey_weighted,odds_ratio,0.8260838738649676,0.4055740410900331,1.6825893610588922,0.33376012258221177,15,0.5755015201387466,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,A_a_C_binary_U,AA_urine.rds,CVD,binary_above_detection_threshold,1155,85,1070,15,2,2013-2014,WTSA2YR,ok,,0.8845138616998544
survey_weighted,odds_ratio,1.0604821559033513,0.8578812210553323,1.3109302026753227,0.10381244392059717,30,0.5758244603012475,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,MCNP_ln_U,Phthalates_urine.rds,CVD,natural_log_transformed,2144,190,1954,30,4,2013-2014|2015-2016,WTSB2YR,ok,,0.8845138616998544
survey_weighted,odds_ratio,0.8722883811663864,0.5239265378675804,1.4522780674839286,0.2496085184060611,30,0.5881549587070449,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,DBCM_binary_S,VOC_serum.rds,CVD,binary_above_detection_threshold,3163,244,2919,30,4,2013-2014|2015-2016,WTSVOC2Y,ok,,0.8942356004831602
survey_weighted,odds_ratio,0.8696939442748882,0.49302964946634625,1.534121847493558,0.2662845337388174,15,0.6077289377822053,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,Norharman_ln_U,AA_urine.rds,CVD,natural_log_transformed,1139,81,1058,15,2,2013-2014,WTSA2YR,ok,,0.914662744742915
survey_weighted,odds_ratio,1.092668007074747,0.7523482669550162,1.5869291206277016,0.18272701985538853,30,0.6311998895839799,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,MINP_binary_U,Phthalates_urine.rds,CVD,binary_above_detection_threshold,2145,190,1955,30,4,2013-2014|2015-2016,WTSB2YR,ok,,0.9250800860952663
survey_weighted,odds_ratio,1.0469780120420809,0.8600588192874058,1.2745209201014924,0.0962958824124172,30,0.6370028848996075,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,MnBP_ln_U,Phthalates_urine.rds,CVD,natural_log_transformed,2144,190,1954,30,4,2013-2014|2015-2016,WTSB2YR,ok,,0.9250800860952663
survey_weighted,odds_ratio,1.1467061718290565,0.6245243137953302,2.1054985618090467,0.28509173605417404,15,0.6380308965916195,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,n_PFOS_ln_S,PFC_serum.rds,CVD,natural_log_transformed,997,97,900,15,2,2015-2016,WTSB2YR,ok,,0.9250800860952663
survey_weighted,odds_ratio,0.8329757204000152,0.36837406951902074,1.8835434092358065,0.38279375700691187,15,0.6399497687304898,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,MeA_a_C_binary_U,AA_urine.rds,CVD,binary_above_detection_threshold,1154,84,1070,15,2,2013-2014,WTSA2YR,ok,,0.9250800860952663
survey_weighted,odds_ratio,0.7718618830424175,0.23803001472310337,2.5029228653656874,0.5519290149238788,15,0.6456934829121321,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,IPPPP_binary_U,BFR_urine.rds,CVD,binary_above_detection_threshold,899,95,804,15,2,2015-2016,WTSSBI2Y,ok,,0.9250800860952663
survey_weighted,odds_ratio,0.9372978518941157,0.696935160967835,1.260558101194538,0.14508775676403177,30,0.6585780441636547,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,X2_MHA_ln_U,VOC_urine.rds,CVD,natural_log_transformed,2094,164,1930,30,4,2013-2014|2015-2016,WTSA2YR,ok,,0.934553605527472
survey_weighted,odds_ratio,1.100611011554195,0.6940638588426182,1.7452927181287297,0.225756752632383,30,0.6741287400664893,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,MMA_binary_U,HM_urine.rds,CVD,binary_above_detection_threshold,2235,178,2057,30,4,2013-2014|2015-2016,WTSA2YR,ok,,0.9475960591500651
survey_weighted,odds_ratio,0.9158023127086001,0.5811328349469891,1.4432051082416057,0.22270347027446924,30,0.6956804735426299,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,IHg_binary_S,HM_serum.rds,CVD,binary_above_detection_threshold,3254,257,2997,30,4,2013-2014|2015-2016,WTSH2YR,ok,,0.9548280976492394
survey_weighted,odds_ratio,1.0831869773355656,0.7038786202467721,1.6668982323372956,0.21106730959637174,30,0.7076597199912267,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,DCVDMPCA_binary_U,pesticides_urine.rds,CVD,binary_above_detection_threshold,2177,194,1983,30,4,2013-2014|2015-2016,WTSB2YR|WTSC2YR,ok,,0.9548280976492394
survey_weighted,odds_ratio,0.9366447566795321,0.6433168758120272,1.3637189279511486,0.1839454229123076,30,0.724466407532845,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,m_p_Xylene_binary_S,VOC_serum.rds,CVD,binary_above_detection_threshold,3149,243,2906,30,4,2013-2014|2015-2016,WTSVOC2Y,ok,,0.9548280976492394
survey_weighted,odds_ratio,1.0395753138752946,0.8310539722677301,1.3004171441114973,0.10961946564946343,30,0.7257676169919084,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,Toluene_ln_S,VOC_serum.rds,CVD,natural_log_transformed,3100,236,2864,30,4,2013-2014|2015-2016,WTSVOC2Y,ok,,0.9548280976492394
survey_weighted,odds_ratio,1.0716843120029067,0.7173280925624731,1.6010905978746657,0.1965719535958084,30,0.7271546752344826,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,MiBP_ln_U,Phthalates_urine.rds,CVD,natural_log_transformed,2144,190,1954,30,4,2013-2014|2015-2016,WTSB2YR,ok,,0.9548280976492394
survey_weighted,odds_ratio,1.0570491551984118,0.763835225347589,1.4628193089644645,0.15907985046499315,30,0.7297029527656342,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,MA_ln_U,VOC_urine.rds,CVD,natural_log_transformed,2183,175,2008,30,4,2013-2014|2015-2016,WTSA2YR,ok,,0.9548280976492394
survey_weighted,odds_ratio,0.9247911000193666,0.5752846893327415,1.486635390326484,0.22271361995234218,15,0.7304202380129416,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,X2_AN_ln_U,AA_urine.rds,CVD,natural_log_transformed,1116,73,1043,15,2,2013-2014,WTSA2YR,ok,,0.9548280976492394
survey_weighted,odds_ratio,0.9099095140860333,0.5225457720459473,1.5844264141352213,0.2715761923838292,30,0.7305396183356596,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,Ethylbenzene_binary_S,VOC_serum.rds,CVD,binary_above_detection_threshold,3097,241,2856,30,4,2013-2014|2015-2016,WTSVOC2Y,ok,,0.9548280976492394
survey_weighted,odds_ratio,0.9831783491979136,0.8844237343383732,1.0929598887965914,0.05183160143647201,30,0.7457102516400183,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,X25_DCP_ln_U,PCCP_urine.rds,CVD,natural_log_transformed,2144,190,1954,30,4,2013-2014|2015-2016,WTSB2YR,ok,,0.9568297563098194
survey_weighted,odds_ratio,1.0406730650108422,0.8034491101331345,1.3479390475142896,0.12667708070636013,30,0.7551535559812513,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,W_ln_U,HM_urine.rds,CVD,natural_log_transformed,2232,177,2055,30,4,2013-2014|2015-2016,WTSA2YR,ok,,0.9568297563098194
survey_weighted,odds_ratio,0.9301922628748001,0.581135270707653,1.4889091912430472,0.23033545005869868,30,0.7555680056576344,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,Benzene_binary_S,VOC_serum.rds,CVD,binary_above_detection_threshold,3082,240,2842,30,4,2013-2014|2015-2016,WTSVOC2Y,ok,,0.9568297563098194
survey_weighted,odds_ratio,1.0718467051483047,0.6743827780183139,1.703565685222878,0.22687495071076705,30,0.7618533363526028,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,Tl_ln_U,HM_urine.rds,CVD,natural_log_transformed,2233,177,2056,30,4,2013-2014|2015-2016,WTSA2YR,ok,,0.9568297563098194
survey_weighted,odds_ratio,0.9378651057726645,0.5736227288298631,1.5333962767135372,0.24072900424848862,30,0.791693670118239,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,HEMA_binary_U,VOC_urine.rds,CVD,binary_above_detection_threshold,2204,174,2030,30,4,2013-2014|2015-2016,WTSA2YR,ok,,0.9568297563098194
survey_weighted,odds_ratio,1.0510635154184673,0.7104206481575789,1.5550427993736813,0.19179641989924864,30,0.7968971050973912,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,Cs_ln_U,HM_urine.rds,CVD,natural_log_transformed,2233,177,2056,30,4,2013-2014|2015-2016,WTSA2YR,ok,,0.9568297563098194
survey_weighted,odds_ratio,0.9427489757128444,0.5841917921400558,1.5213764437733484,0.2343324506291328,30,0.8030750278103727,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,MEHP_binary_U,Phthalates_urine.rds,CVD,binary_above_detection_threshold,2145,190,1955,30,4,2013-2014|2015-2016,WTSB2YR,ok,,0.9568297563098194
survey_weighted,odds_ratio,1.0450698009250057,0.7171954783809665,1.522835714568297,0.18434882132554747,30,0.8126295012354029,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,Pb_ln_S,HM_serum.rds,CVD,natural_log_transformed,3259,257,3002,30,4,2013-2014|2015-2016,WTSH2YR,ok,,0.9568297563098194
survey_weighted,odds_ratio,1.037357132068765,0.7583099299793703,1.4190897110937322,0.1534268147968457,30,0.8126945037373174,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,X34_MHA_ln_U,VOC_urine.rds,CVD,natural_log_transformed,2218,175,2043,30,4,2013-2014|2015-2016,WTSA2YR,ok,,0.9568297563098194
survey_weighted,odds_ratio,1.1226729596930702,0.39664659356443743,3.1776261157307535,0.4881288429160817,15,0.81582269281842,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,X5OHIMI_binary_U,pesticides_urine.rds,CVD,binary_above_detection_threshold,843,86,757,15,2,2015-2016,WTSSBI2Y,ok,,0.9568297563098194
survey_weighted,odds_ratio,0.9782107419540791,0.8066599496644695,1.1862449053933708,0.09441586758502911,30,0.8170891765636701,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,MEP_ln_U,Phthalates_urine.rds,CVD,natural_log_transformed,2144,190,1954,30,4,2013-2014|2015-2016,WTSB2YR,ok,,0.9568297563098194
survey_weighted,odds_ratio,1.0184063248876283,0.8550014380691778,1.213040582613862,0.0856355411390196,30,0.8327803421280986,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,MBzP_ln_U,Phthalates_urine.rds,CVD,natural_log_transformed,2144,190,1954,30,4,2013-2014|2015-2016,WTSB2YR,ok,,0.9568297563098194
survey_weighted,odds_ratio,0.9681876744948181,0.701810416325135,1.335670362306807,0.15095953944941132,15,0.8333071397805758,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,Harman_ln_U,AA_urine.rds,CVD,natural_log_transformed,1155,85,1070,15,2,2013-2014,WTSA2YR,ok,,0.9568297563098194
survey_weighted,odds_ratio,0.9679211595160994,0.7066519472445115,1.325788989462474,0.1540501546686253,30,0.8338117833983864,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,CMAC_ln_U,VOC_urine.rds,CVD,natural_log_transformed,2198,172,2026,30,4,2013-2014|2015-2016,WTSA2YR,ok,,0.9568297563098194
survey_weighted,odds_ratio,1.0280684332504133,0.7865195747622897,1.3437996171492546,0.1311379398223206,30,0.8342454426837169,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,Thiocyanate_ln_U,PERNT_urine.rds,CVD,natural_log_transformed,2219,175,2044,30,4,2013-2014|2015-2016,WTSA2YR,ok,,0.9568297563098194
survey_weighted,odds_ratio,0.9737095447906023,0.746311577693842,1.2703947063853047,0.1302323165745114,30,0.8392860900919937,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,TCPY_ln_U,pesticides_urine.rds,CVD,natural_log_transformed,2183,192,1991,30,4,2013-2014|2015-2016,WTSB2YR|WTSC2YR,ok,,0.9568297563098194
survey_weighted,odds_ratio,1.0239256635114804,0.7980658757450538,1.3137057932951257,0.11691952275146335,15,0.8424588086040594,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,DMP_ln_U,pesticides_urine.rds,CVD,natural_log_transformed,1031,105,926,15,2,2015-2016,WTSB2YR,ok,,0.9568297563098194
survey_weighted,odds_ratio,1.0474274134017831,0.6427252023891946,1.7069568491593266,0.23913317143175244,30,0.847661260623464,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,o_Xylene_binary_S,VOC_serum.rds,CVD,binary_above_detection_threshold,3155,243,2912,30,4,2013-2014|2015-2016,WTSVOC2Y,ok,,0.9568297563098194
survey_weighted,odds_ratio,0.9245698199746375,0.3623257348036702,2.3592841189465372,0.4395060369470969,15,0.8607628989279533,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,PhIP_binary_U,AA_urine.rds,CVD,binary_above_detection_threshold,1154,85,1069,15,2,2013-2014,WTSA2YR,ok,,0.9643133228591356
survey_weighted,odds_ratio,1.0499855135576344,0.560907571673349,1.965510245104919,0.30699895547078593,30,0.8748272341842988,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,X4FPBA_binary_U,pesticides_urine.rds,CVD,binary_above_detection_threshold,2206,194,2012,30,4,2013-2014|2015-2016,WTSB2YR|WTSC2YR,ok,,0.9727556559213472
survey_weighted,odds_ratio,0.9786944981303053,0.7128213071499725,1.3437349740571192,0.15521375217709146,30,0.8905757702006096,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,Pb_ln_U,HM_urine.rds,CVD,natural_log_transformed,2233,177,2056,30,4,2013-2014|2015-2016,WTSA2YR,ok,,0.9829317759991913
survey_weighted,odds_ratio,1.0123912082250013,0.8235588574983287,1.244520593955676,0.1010811875116957,30,0.9038434021819527,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,MEOHP_ln_U,Phthalates_urine.rds,CVD,natural_log_transformed,2144,190,1954,30,4,2013-2014|2015-2016,WTSB2YR,ok,,0.9850263642790837
survey_weighted,odds_ratio,1.0176760917997425,0.7189620471131479,1.4404997203667531,0.1701381193254794,30,0.9186601662036242,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,BPF_binary_U,PCCP_urine.rds,CVD,binary_above_detection_threshold,2145,190,1955,30,4,2013-2014|2015-2016,WTSB2YR,ok,,0.9850263642790837
survey_weighted,odds_ratio,0.9872632548159095,0.7546980194856201,1.291495020715733,0.13152947844859186,30,0.9230111840349153,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,BPA_ln_U,PCCP_urine.rds,CVD,natural_log_transformed,2144,190,1954,30,4,2013-2014|2015-2016,WTSB2YR,ok,,0.9850263642790837
survey_weighted,odds_ratio,1.0245408165737655,0.6085678888589249,1.7248427070212544,0.2550547709723791,30,0.9249023139277235,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,MHNCH_binary_U,Phthalates_urine.rds,CVD,binary_above_detection_threshold,2145,190,1955,30,4,2013-2014|2015-2016,WTSB2YR,ok,,0.9850263642790837
survey_weighted,odds_ratio,1.021845846566518,0.6089860522376808,1.7146023793295608,0.2534287518836334,30,0.9326108620718174,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,AsB_binary_U,HM_urine.rds,CVD,binary_above_detection_threshold,2235,178,2057,30,4,2013-2014|2015-2016,WTSA2YR,ok,,0.9850263642790837
survey_weighted,odds_ratio,0.9777912553089441,0.5540541203135326,1.7255999078530608,0.2781381265014931,30,0.9361787267610487,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,EtP_binary_U,PCCP_urine.rds,CVD,binary_above_detection_threshold,2146,190,1956,30,4,2013-2014|2015-2016,WTSB2YR,ok,,0.9850263642790837
survey_weighted,odds_ratio,0.9762869378174303,0.4932502028458832,1.9323584246973813,0.3343040634064759,30,0.9432477425783026,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,BuP_binary_U,PCCP_urine.rds,CVD,binary_above_detection_threshold,2146,190,1956,30,4,2013-2014|2015-2016,WTSB2YR,ok,,0.9850263642790837
survey_weighted,odds_ratio,0.9931379389596311,0.7878381166563362,1.2519360829951176,0.11339179157248037,30,0.9519809905572292,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,BCETP_ln_U,BFR_urine.rds,CVD,natural_log_transformed,1942,178,1764,30,4,2013-2014|2015-2016,WTSSBI2Y|WTSSCH2Y,ok,,0.9850263642790837
survey_weighted,odds_ratio,0.9961422211378295,0.869175644659873,1.14165569506002,0.0667613234939092,30,0.9542150851480982,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,BP3_ln_U,PCCP_urine.rds,CVD,natural_log_transformed,2144,190,1954,30,4,2013-2014|2015-2016,WTSB2YR,ok,,0.9850263642790837
survey_weighted,odds_ratio,0.9921398786920593,0.7215136562311395,1.3642729148507715,0.14943482906448305,15,0.9585827034930681,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,X1_AN_ln_U,AA_urine.rds,CVD,natural_log_transformed,1109,78,1031,15,2,2013-2014,WTSA2YR,ok,,0.9850263642790837
survey_weighted,odds_ratio,0.9959165589600506,0.8132002375108729,1.219687042205969,0.09924537907843321,30,0.9673864028838146,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,Ba_ln_U,HM_urine.rds,CVD,natural_log_transformed,2233,177,2056,30,4,2013-2014|2015-2016,WTSA2YR,ok,,0.9872642056827972
survey_weighted,odds_ratio,1.0071434801272134,0.5376241990603339,1.8867044886290962,0.2945007848276523,15,0.9810356113661751,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,Sm_PFOS_ln_S,PFC_serum.rds,CVD,natural_log_transformed,997,97,900,15,2,2015-2016,WTSB2YR,ok,,0.9943830346500687
survey_weighted,odds_ratio,1.0055038561153113,0.47540765021353504,2.1266759258262686,0.35143754579153597,15,0.9877449575431311,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,X26_DMA_binary_U,AA_urine.rds,CVD,binary_above_detection_threshold,1065,82,983,15,2,2013-2014,WTSA2YR,ok,,0.9944189099589631
