exposure,module_rds,outcome,outcome_label,transform,n,events,non_events,n_strata,n_psu,cycles,weight_variables,covariates_used,status,error,method,effect_scale,estimate,conf_low,conf_high,std_error_link_scale,reference_df,p_value,p_fdr_bh
Perchlorate_ln_U,PERNT_urine.rds,Hyperlipidemia,Hyperlipidemia,natural_log_transformed,2223,1440,783,30,4,2013-2014|2015-2016,WTSA2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,0.9232132077933826,0.7618763351833343,1.1187151873394894,0.09405011014254003,30,0.40233451901076855,0.8317768418449644
PGA_ln_U,VOC_urine.rds,Hyperlipidemia,Hyperlipidemia,natural_log_transformed,2185,1413,772,30,4,2013-2014|2015-2016,WTSA2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,1.0914226612244764,0.8834467318199446,1.3483590832696608,0.10351523843546072,30,0.40473783088270854,0.8317768418449644
CMAC_ln_U,VOC_urine.rds,Hyperlipidemia,Hyperlipidemia,natural_log_transformed,2198,1420,778,30,4,2013-2014|2015-2016,WTSA2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,1.0744644762040594,0.8995469045507213,1.2833949011264352,0.08700428635320956,30,0.4156021069751269,0.8317768418449644
IPM1_Cys_ln_U,VOC_urine.rds,Hyperlipidemia,Hyperlipidemia,natural_log_transformed,1051,689,362,15,2,2015-2016,WTSA2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,1.2491511380715354,0.708203516429798,2.2032911861432245,0.2662451036096138,15,0.4165128691978537,0.8317768418449644
o_TLD_ln_U,AA_urine.rds,Hyperlipidemia,Hyperlipidemia,natural_log_transformed,1078,687,391,15,2,2013-2014,WTSA2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,0.9075742507480098,0.7083529863344734,1.162825648386378,0.11627431885285958,15,0.417331679026976,0.8317768418449644
MHBP_ln_U,Phthalates_urine.rds,Hyperlipidemia,Hyperlipidemia,natural_log_transformed,2044,1370,674,30,4,2013-2014|2015-2016,WTSB2YR|WTSSBH2Y,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,0.9267766471708437,0.7668753053482749,1.1200190536206613,0.09273414071168708,30,0.4186796183783378,0.8317768418449644
PFBA_binary_U,PFC_urine.rds,Hyperlipidemia,Hyperlipidemia,binary_above_detection_threshold,1013,698,315,15,2,2013-2014,WTSSBH2Y,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,0.863546295514533,0.5855379802611902,1.2735505289754803,0.18227804722957058,15,0.4334749232927647,0.8498389943502888
DMP_ln_U,pesticides_urine.rds,Hyperlipidemia,Hyperlipidemia,natural_log_transformed,1031,674,357,15,2,2015-2016,WTSB2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,0.9057107772153365,0.6865952341830566,1.1947534313139456,0.1299468173633056,15,0.45780457980379596,0.8518444259019123
MB3_Cys_ln_U,VOC_urine.rds,Hyperlipidemia,Hyperlipidemia,natural_log_transformed,2162,1403,759,30,4,2013-2014|2015-2016,WTSA2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,1.0571067810770014,0.9056246415485542,1.2339270546881063,0.07573234697453009,30,0.4690579097991623,0.8518444259019123
OXY_binary_U,pesticides_urine.rds,Hyperlipidemia,Hyperlipidemia,binary_above_detection_threshold,2196,1442,754,30,4,2013-2014|2015-2016,WTSB2YR|WTSC2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,0.8815307957803571,0.6164231188085795,1.2606544436735585,0.17516092275451717,30,0.4771686012017089,0.8518444259019123
Norharman_ln_U,AA_urine.rds,Hyperlipidemia,Hyperlipidemia,natural_log_transformed,1139,724,415,15,2,2013-2014,WTSA2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,1.07827767355748,0.8641032022143578,1.3455368968811032,0.10388615214150464,15,0.4793373676602941,0.8518444259019123
MINP_binary_U,Phthalates_urine.rds,Hyperlipidemia,Hyperlipidemia,binary_above_detection_threshold,2146,1435,711,30,4,2013-2014|2015-2016,WTSB2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,1.0923924554022872,0.8440693644829476,1.4137715771153858,0.12627639652697326,30,0.4894338994941533,0.8518444259019123
Total_As_ln_U,HM_urine.rds,Hyperlipidemia,Hyperlipidemia,natural_log_transformed,2232,1447,785,30,4,2013-2014|2015-2016,WTSA2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,0.942426442402269,0.7916210553842735,1.121960555872099,0.08538285802783493,30,0.4927197114071261,0.8518444259019123
CEMA_AAM_ln_U,VOC_urine.rds,Hyperlipidemia,Hyperlipidemia,natural_log_transformed,2158,1402,756,30,4,2013-2014|2015-2016,WTSA2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,0.9412235332871731,0.7850624198119763,1.1284475186390468,0.08883115921588373,30,0.5005287316021032,0.8518444259019123
MCOCH_binary_U,Phthalates_urine.rds,Hyperlipidemia,Hyperlipidemia,binary_above_detection_threshold,1033,673,360,15,2,2015-2016,WTSB2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,1.1473967524063624,0.7462130718511994,1.7642672811488769,0.2018531398693184,15,0.5061464715452089,0.8518444259019123
MHNCH_binary_U,Phthalates_urine.rds,Hyperlipidemia,Hyperlipidemia,binary_above_detection_threshold,2146,1435,711,30,4,2013-2014|2015-2016,WTSB2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,0.9310401565919892,0.7473390228013745,1.159896307752714,0.10761712055591904,30,0.5117903647397255,0.8518444259019123
AsB_binary_U,HM_urine.rds,Hyperlipidemia,Hyperlipidemia,binary_above_detection_threshold,2235,1451,784,30,4,2013-2014|2015-2016,WTSA2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,0.9222352117279019,0.7179932029543056,1.1845763751679088,0.12257923677963585,30,0.5140175919630823,0.8518444259019123
Nitrate_ln_U,PERNT_urine.rds,Hyperlipidemia,Hyperlipidemia,natural_log_transformed,2224,1441,783,30,4,2013-2014|2015-2016,WTSA2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,1.100827990854698,0.810123038727338,1.4958496518663411,0.15014243464630797,30,0.5271525129508131,0.8518444259019123
BP3_ln_U,PCCP_urine.rds,Hyperlipidemia,Hyperlipidemia,natural_log_transformed,2145,1434,711,30,4,2013-2014|2015-2016,WTSB2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,0.9764892640867855,0.9049716181222766,1.053658770929448,0.03724291228898232,30,0.5277874796109213,0.8518444259019123
X3_HPMA_ln_U,VOC_urine.rds,Hyperlipidemia,Hyperlipidemia,natural_log_transformed,2148,1391,757,30,4,2013-2014|2015-2016,WTSA2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,1.05922843632969,0.8764240258604453,1.280162167197471,0.0927623587229526,30,0.5397423303370888,0.8518444259019123
Sm_PFOS_ln_S,PFC_serum.rds,Hyperlipidemia,Hyperlipidemia,natural_log_transformed,997,661,336,15,2,2015-2016,WTSB2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,0.9108432198624586,0.6613942519074836,1.2543734221709888,0.1501422713262395,15,0.5432982780875901,0.8518444259019123
MEHHP_ln_U,Phthalates_urine.rds,Hyperlipidemia,Hyperlipidemia,natural_log_transformed,2145,1434,711,30,4,2013-2014|2015-2016,WTSB2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,0.9536655205401454,0.8132416204312528,1.1183366692236199,0.07799387421752578,30,0.5475785425222832,0.8518444259019123
Mn_ln_S,HM_serum.rds,Hyperlipidemia,Hyperlipidemia,natural_log_transformed,3258,2169,1089,30,4,2013-2014|2015-2016,WTSH2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,1.1066886208580928,0.7842819411029511,1.5616319072888303,0.1686156201397618,30,0.5522203955638328,0.8518444259019123
o_Xylene_binary_S,VOC_serum.rds,Hyperlipidemia,Hyperlipidemia,binary_above_detection_threshold,3155,2122,1033,30,4,2013-2014|2015-2016,WTSVOC2Y,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,1.1048269377169075,0.7839155793442016,1.5571097124081517,0.16802001517079906,30,0.55741777872981,0.8518444259019123
Sb_ln_U,HM_urine.rds,Hyperlipidemia,Hyperlipidemia,natural_log_transformed,2233,1447,786,30,4,2013-2014|2015-2016,WTSA2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,0.947438628273036,0.7838144373987985,1.1452199800284875,0.09283279351798082,30,0.5651699003630581,0.8518444259019123
MCOP_ln_U,Phthalates_urine.rds,Hyperlipidemia,Hyperlipidemia,natural_log_transformed,2145,1434,711,30,4,2013-2014|2015-2016,WTSB2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,1.0287979182378972,0.9307489360407799,1.1371757899320953,0.04904182106295239,30,0.5669680804076851,0.8518444259019123
MeA_a_C_binary_U,AA_urine.rds,Hyperlipidemia,Hyperlipidemia,binary_above_detection_threshold,1154,737,417,15,2,2013-2014,WTSA2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,1.18056851388007,0.6407440747243265,2.1751929841327673,0.28671627547429984,15,0.5712111643025459,0.8518444259019123
DEP_ln_U,pesticides_urine.rds,Hyperlipidemia,Hyperlipidemia,natural_log_transformed,1039,678,361,15,2,2015-2016,WTSB2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,1.0533425856480192,0.8667253903918233,1.2801408785752377,0.0914877909886054,15,0.578413948686266,0.8518444259019123
BCPP_binary_U,BFR_urine.rds,Hyperlipidemia,Hyperlipidemia,binary_above_detection_threshold,1947,1297,650,30,4,2013-2014|2015-2016,WTSSBI2Y|WTSSCH2Y,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,0.9145466263473856,0.6603336400307799,1.26662565869641,0.1594709994032251,30,0.5795399616203536,0.8518444259019123
IPM3_Cys_ln_U,VOC_urine.rds,Hyperlipidemia,Hyperlipidemia,natural_log_transformed,1051,689,362,15,2,2015-2016,WTSA2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,1.0813919807814762,0.8044397603436847,1.4536932083004852,0.13880613627369268,15,0.5812691974835061,0.8518444259019123
PMM_Cys_ln_U,VOC_urine.rds,Hyperlipidemia,Hyperlipidemia,natural_log_transformed,2192,1421,771,30,4,2013-2014|2015-2016,WTSA2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,1.0449336448552387,0.8858677103131453,1.2325613739375187,0.08086141289770236,30,0.5907580419063696,0.8518444259019123
A_a_C_binary_U,AA_urine.rds,Hyperlipidemia,Hyperlipidemia,binary_above_detection_threshold,1155,737,418,15,2,2013-2014,WTSA2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,0.9075438557974101,0.6219629970960067,1.3242521726232108,0.17727902165727635,15,0.592266267780564,0.8518444259019123
TTCA_binary_U,VOC_urine.rds,Hyperlipidemia,Hyperlipidemia,binary_above_detection_threshold,1171,751,420,15,2,2013-2014,WTSA2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,1.1107925588414427,0.7359117136232085,1.6766414855699174,0.1931638026018536,15,0.5944613435827825,0.8518444259019123
DBCM_binary_S,VOC_serum.rds,Hyperlipidemia,Hyperlipidemia,binary_above_detection_threshold,3163,2127,1036,30,4,2013-2014|2015-2016,WTSVOC2Y,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,0.9168061291374688,0.6561118461476395,1.2810826132148372,0.1638198462099665,30,0.5998678406641464,0.8518444259019123
MeFOSAA_binary_S,PFC_serum.rds,Hyperlipidemia,Hyperlipidemia,binary_above_detection_threshold,2074,1412,662,30,4,2013-2014|2015-2016,WTSB2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,1.0763692923531623,0.8097385179003945,1.4307962730054573,0.1393729378882765,30,0.6013603040413757,0.8518444259019123
Mn_binary_U,HM_urine.rds,Hyperlipidemia,Hyperlipidemia,binary_above_detection_threshold,2234,1447,787,30,4,2013-2014|2015-2016,WTSA2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,0.9245185202660919,0.6768299424579045,1.2628497066944766,0.1526990357571644,30,0.6110406865443612,0.8518444259019123
DMDTP_binary_U,pesticides_urine.rds,Hyperlipidemia,Hyperlipidemia,binary_above_detection_threshold,1035,678,357,15,2,2015-2016,WTSB2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,0.8820064430463633,0.5247104071702879,1.4825994585673021,0.2436618108515759,15,0.61386217103925,0.8518444259019123
MDA_binary_U,pesticides_urine.rds,Hyperlipidemia,Hyperlipidemia,binary_above_detection_threshold,1036,675,361,15,2,2015-2016,WTSB2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,0.8615144618520963,0.4586182133471822,1.618355194756391,0.295795769235064,15,0.6216238621176686,0.8518444259019123
Benzene_binary_S,VOC_serum.rds,Hyperlipidemia,Hyperlipidemia,binary_above_detection_threshold,3082,2074,1008,30,4,2013-2014|2015-2016,WTSVOC2Y,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,0.9424018938399907,0.738725157993988,1.2022351207381365,0.1192328088558898,30,0.6224335136692147,0.8518444259019123
THg_ln_S,HM_serum.rds,Hyperlipidemia,Hyperlipidemia,natural_log_transformed,3259,2170,1089,30,4,2013-2014|2015-2016,WTSH2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,0.9758114807405263,0.882043054408652,1.079548261488672,0.049468690197481485,30,0.6242222465513044,0.8518444259019123
BMA_ln_U,VOC_urine.rds,Hyperlipidemia,Hyperlipidemia,natural_log_transformed,2212,1432,780,30,4,2013-2014|2015-2016,WTSA2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,0.9660226652204859,0.8359874438055969,1.1162844569429922,0.0707906052651055,30,0.6288784352295997,0.8518444259019123
MECPP_ln_U,Phthalates_urine.rds,Hyperlipidemia,Hyperlipidemia,natural_log_transformed,2145,1434,711,30,4,2013-2014|2015-2016,WTSB2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,0.9572478472815618,0.7935262610571528,1.1547487286740052,0.09184656350827056,30,0.6377221939823958,0.8535215959714361
MCNP_ln_U,Phthalates_urine.rds,Hyperlipidemia,Hyperlipidemia,natural_log_transformed,2145,1434,711,30,4,2013-2014|2015-2016,WTSB2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,0.9704837791609886,0.8520786868429295,1.1053424761793287,0.06371128893925573,30,0.6415732801932943,0.8535215959714361
n_PFOS_ln_S,PFC_serum.rds,Hyperlipidemia,Hyperlipidemia,natural_log_transformed,997,661,336,15,2,2015-2016,WTSB2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,0.9573689257565198,0.7834597925059568,1.1698816822143734,0.09405293090769375,15,0.6498618470188924,0.8568974796974776
U_ln_U,HM_urine.rds,Hyperlipidemia,Hyperlipidemia,natural_log_transformed,2233,1447,786,30,4,2013-2014|2015-2016,WTSA2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,1.033712714603229,0.8846941905122089,1.2078320257915502,0.07622398238778316,30,0.6666808524234134,0.8713635702727069
DCVDMPCA_binary_U,pesticides_urine.rds,Hyperlipidemia,Hyperlipidemia,binary_above_detection_threshold,2177,1430,747,30,4,2013-2014|2015-2016,WTSB2YR|WTSC2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,0.9438962405613912,0.7121261518836155,1.2510987141664982,0.13796453516581964,30,0.6785579282635482,0.8723795080674343
X1_NP_ln_U,PAH_urine.rds,Hyperlipidemia,Hyperlipidemia,natural_log_transformed,2160,1397,763,30,4,2013-2014|2015-2016,WTSA2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,1.02545889939178,0.9059030584615915,1.1607930280394176,0.06069865795592497,30,0.6816881718367569,0.8723795080674343
PFHxA_binary_U,PFC_urine.rds,Hyperlipidemia,Hyperlipidemia,binary_above_detection_threshold,1013,698,315,15,2,2013-2014,WTSSBH2Y,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,1.1174003578301988,0.6291705452269706,1.9844914374188243,0.2694681661224023,15,0.6862094474828966,0.8723795080674343
DPCP_binary_U,BFR_urine.rds,Hyperlipidemia,Hyperlipidemia,binary_above_detection_threshold,1047,707,340,15,2,2013-2014,WTSSCH2Y,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,1.11906724870313,0.619460032043818,2.0216179290666645,0.27746498732199515,15,0.6908777312211896,0.8723795080674343
DMA_ln_U,HM_urine.rds,Hyperlipidemia,Hyperlipidemia,natural_log_transformed,2234,1451,783,30,4,2013-2014|2015-2016,WTSA2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,0.9597551608540115,0.7714390697334188,1.1940411173421879,0.10694974520383989,30,0.7036293774742668,0.8810149348207206
X3_FL_ln_U,PAH_urine.rds,Hyperlipidemia,Hyperlipidemia,natural_log_transformed,2226,1443,783,30,4,2013-2014|2015-2016,WTSA2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,1.024174336853179,0.8946006026063593,1.1725154993330569,0.06623243481617412,30,0.7208878284691382,0.8811970703485666
o_ANS_ln_U,AA_urine.rds,Hyperlipidemia,Hyperlipidemia,natural_log_transformed,1048,660,388,15,2,2013-2014,WTSA2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,0.9747413097329402,0.8389029847391747,1.1325750869694327,0.07041078921580196,15,0.7214194295457912,0.8811970703485666
Thiocyanate_ln_U,PERNT_urine.rds,Hyperlipidemia,Hyperlipidemia,natural_log_transformed,2219,1439,780,30,4,2013-2014|2015-2016,WTSA2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,1.0228106016567087,0.8999042307285334,1.1625031766040659,0.06268569158579132,30,0.7215170643122493,0.8811970703485666
Sn_ln_U,HM_urine.rds,Hyperlipidemia,Hyperlipidemia,natural_log_transformed,2232,1447,785,30,4,2013-2014|2015-2016,WTSA2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,1.024637200404889,0.8826461477495829,1.1894703161967826,0.07304093830432304,30,0.74128697873606,0.8979817872493735
MEHP_binary_U,Phthalates_urine.rds,Hyperlipidemia,Hyperlipidemia,binary_above_detection_threshold,2146,1435,711,30,4,2013-2014|2015-2016,WTSB2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,0.9610498197853043,0.7480711467839609,1.234664323146394,0.1226712718907928,30,0.7482867687532713,0.899151036647076
MBzP_ln_U,Phthalates_urine.rds,Hyperlipidemia,Hyperlipidemia,natural_log_transformed,2145,1434,711,30,4,2013-2014|2015-2016,WTSB2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,0.9807609505439586,0.8637071020618853,1.1136785141810364,0.062232167421153464,30,0.7570766973518561,0.9024354232434124
TCC_binary_U,PCCP_urine.rds,Hyperlipidemia,Hyperlipidemia,binary_above_detection_threshold,2147,1435,712,30,4,2013-2014|2015-2016,WTSB2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,0.9541699372053967,0.6796484387959699,1.3395753114351878,0.16612187226663022,30,0.7795729692043748,0.9218759715194591
MEP_ln_U,Phthalates_urine.rds,Hyperlipidemia,Hyperlipidemia,natural_log_transformed,2145,1434,711,30,4,2013-2014|2015-2016,WTSB2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,1.012567150759176,0.9175539929842527,1.1174189667704408,0.048246595148681744,30,0.7975155263014505,0.9249818648307419
GLYP_ln_U,GYLP_urine.rds,Hyperlipidemia,Hyperlipidemia,natural_log_transformed,1940,1295,645,30,4,2013-2014|2015-2016,WTSSCH2Y|WTSSGL2Y,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,1.0240559055125928,0.8447374814057499,1.241439524939823,0.09425798822612419,30,0.8026124111411556,0.9249818648307419
X26_DMA_binary_U,AA_urine.rds,Hyperlipidemia,Hyperlipidemia,binary_above_detection_threshold,1065,681,384,15,2,2013-2014,WTSA2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,1.0473974043175667,0.7105297452948723,1.5439766312892367,0.18206055708704544,15,0.8026734955674115,0.9249818648307419
Tl_ln_U,HM_urine.rds,Hyperlipidemia,Hyperlipidemia,natural_log_transformed,2233,1447,786,30,4,2013-2014|2015-2016,WTSA2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,0.9686523406285132,0.7439325234115399,1.261253309241383,0.12924594302632558,30,0.8070311572348755,0.9249818648307419
X14_DCB_binary_S,VOC_serum.rds,Hyperlipidemia,Hyperlipidemia,binary_above_detection_threshold,3133,2103,1030,30,4,2013-2014|2015-2016,WTSVOC2Y,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,1.026908238796188,0.8052892631045495,1.3095176841698182,0.11903715906123456,30,0.8249997021291026,0.9383584398262311
Harman_ln_U,AA_urine.rds,Hyperlipidemia,Hyperlipidemia,natural_log_transformed,1155,737,418,15,2,2013-2014,WTSA2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,1.0153234287010706,0.8634092578139471,1.1939664250061113,0.07603918396744348,15,0.8441731018924776,0.944451995588644
PFHS_ln_S,PFC_serum.rds,Hyperlipidemia,Hyperlipidemia,natural_log_transformed,2074,1412,662,30,4,2013-2014|2015-2016,WTSB2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,0.9859407980860375,0.8513720349829371,1.1417796420222033,0.07185481197890375,30,0.8451176031045924,0.944451995588644
X1_PH_ln_U,PAH_urine.rds,Hyperlipidemia,Hyperlipidemia,natural_log_transformed,2228,1444,784,30,4,2013-2014|2015-2016,WTSA2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,1.0201428164997435,0.8247585971937842,1.2618132985784567,0.10410323947870283,30,0.8493729356300557,0.944451995588644
MMA_binary_U,HM_urine.rds,Hyperlipidemia,Hyperlipidemia,binary_above_detection_threshold,2235,1451,784,30,4,2013-2014|2015-2016,WTSA2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,1.0263038075916957,0.7619751787212221,1.3823278433359243,0.14582046016666925,30,0.8598780129536363,0.9490505476303096
Cd_ln_S,HM_serum.rds,Hyperlipidemia,Hyperlipidemia,natural_log_transformed,3259,2170,1089,30,4,2013-2014|2015-2016,WTSH2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,1.011274055988217,0.8600376750941494,1.189105135659209,0.0793185353021883,30,0.8885452586391112,0.9734797318913793
PHE_Cys_binary_U,VOC_urine.rds,Hyperlipidemia,Hyperlipidemia,binary_above_detection_threshold,2173,1412,761,30,4,2013-2014|2015-2016,WTSA2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,1.0154604875431021,0.7947688506478799,1.2974338399406236,0.11998700353148792,30,0.8991087458961309,0.9778627966315583
PFNA_ln_S,PFC_serum.rds,Hyperlipidemia,Hyperlipidemia,natural_log_transformed,2074,1412,662,30,4,2013-2014|2015-2016,WTSB2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,1.0071872704325446,0.8704965566193826,1.16534199935372,0.07141703354294524,30,0.9207906907717398,0.9819694079869837
Furan_binary_S,VOC_serum.rds,Hyperlipidemia,Hyperlipidemia,binary_above_detection_threshold,3165,2127,1038,30,4,2013-2014|2015-2016,WTSVOC2Y,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,1.0214412043369079,0.6499042346126687,1.605378267059679,0.22139300384396318,30,0.9242982734284282,0.9819694079869837
